timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1540168461.092,22.949,21.973,31.250,20.508,31.250,0
1540168461.096,17.090,25.391,34.668,20.508,87.402,0
1540168461.100,16.602,18.066,34.668,25.879,76.660,0
1540168461.104,16.113,15.625,32.715,21.484,33.691,0
1540168461.108,18.555,20.020,32.227,21.973,-5.859,0
1540168461.112,20.508,20.020,30.762,24.414,-19.531,0
1540168461.116,23.438,17.578,25.391,28.809,-59.082,0
1540168461.120,30.273,18.555,26.855,20.020,-35.156,0
1540168461.123,24.414,16.113,26.855,17.090,76.172,0
1540168461.127,19.043,8.301,26.367,26.367,57.129,0
1540168461.131,15.625,17.578,28.320,26.855,-1.465,0
1540168461.135,7.324,32.715,25.391,26.855,67.871,0
1540168461.139,12.207,29.297,21.973,28.809,93.262,0
1540168461.143,18.066,30.273,26.367,26.367,81.055,0
1540168461.147,13.184,34.180,35.156,17.090,69.336,0
1540168461.151,9.766,36.621,36.133,16.602,-13.672,0
1540168461.155,11.230,24.902,31.250,17.090,9.766,0
1540168461.159,19.531,20.996,27.832,8.301,65.918,0
1540168461.163,22.461,28.320,27.832,14.648,76.660,0
1540168461.166,20.020,25.879,29.785,14.648,61.035,0
1540168461.170,23.926,24.414,24.902,12.695,25.391,0
1540168461.174,24.414,20.508,17.090,16.113,27.344,0
1540168461.178,21.973,21.484,22.461,20.508,36.133,0
1540168461.182,19.043,22.949,32.227,32.715,-8.301,0
1540168461.186,20.996,20.020,31.738,27.344,-23.926,0
1540168461.190,26.855,20.996,27.832,18.555,-0.488,0
1540168461.194,29.785,24.902,21.973,24.414,-8.789,0
1540168461.198,28.320,24.414,20.508,28.320,48.340,0
1540168461.202,19.531,15.137,28.320,29.785,78.125,0
1540168461.205,20.996,12.207,36.133,26.367,40.039,0
1540168461.209,26.367,16.602,29.297,16.602,-9.766,0
1540168461.213,19.531,19.531,23.438,20.020,18.555,0
1540168461.217,23.438,20.020,26.367,26.855,22.949,0
1540168461.221,35.156,22.461,28.320,30.762,44.434,0
1540168461.225,36.133,22.461,29.785,22.949,73.730,0
1540168461.229,34.180,19.531,31.738,21.973,46.875,0
1540168461.233,33.203,23.926,32.715,20.020,16.602,0
1540168461.237,23.926,28.320,29.785,13.184,-10.254,0
1540168461.241,29.785,27.832,23.926,14.160,11.230,0
1540168461.245,39.551,29.297,24.414,18.066,-18.066,0
1540168461.248,33.691,25.879,27.832,19.531,-58.594,0
1540168461.252,31.738,23.926,28.809,33.691,18.066,0
1540168461.256,29.297,25.879,28.809,25.879,70.312,0
1540168461.260,27.832,26.367,24.902,9.766,33.203,0
1540168461.264,32.715,25.879,24.902,21.973,8.301,0
1540168461.268,38.574,23.438,28.320,26.367,50.781,0
1540168461.272,43.945,23.926,24.902,29.785,25.391,0
1540168461.276,48.340,30.762,20.996,30.273,4.883,0
1540168461.280,51.270,34.180,24.414,36.621,24.902,0
1540168461.284,45.410,33.203,29.297,39.062,-0.977,0
1540168461.288,41.992,28.809,31.250,40.039,12.207,0
1540168461.291,45.898,24.414,32.715,39.551,11.230,0
1540168461.295,45.410,25.391,24.902,33.691,-5.371,0
1540168461.299,39.062,23.438,16.602,38.086,5.859,0
1540168461.303,37.598,20.508,19.531,41.992,64.453,0
1540168461.307,40.039,20.996,24.902,37.598,58.105,0
1540168461.311,42.480,20.020,32.715,33.203,41.504,0
1540168461.315,41.992,23.926,36.133,32.227,53.711,0
1540168461.319,30.762,27.832,30.762,39.551,62.500,0
1540168461.323,24.414,23.438,28.809,35.645,6.348,0
1540168461.327,28.809,20.508,30.273,34.180,2.441,0
1540168461.330,27.344,24.902,31.738,38.574,61.035,0
1540168461.334,27.344,23.926,32.715,34.668,86.426,0
1540168461.338,26.855,21.484,28.809,36.133,56.152,0
1540168461.342,29.785,20.020,28.320,37.109,13.184,0
1540168461.346,29.785,18.066,29.785,35.645,48.340,0
1540168461.350,28.320,18.555,27.832,39.062,57.617,0
1540168461.354,26.367,15.137,24.902,33.691,-13.672,0
1540168461.358,28.320,11.230,19.531,25.879,36.133,0
1540168461.362,34.668,19.043,13.672,39.551,7.324,0
1540168461.366,38.086,25.879,19.043,52.246,-21.484,0
1540168461.370,36.133,24.902,27.344,51.758,75.684,0
1540168461.373,32.227,22.461,29.297,45.410,65.430,0
1540168461.377,28.809,20.508,23.926,34.668,40.527,0
1540168461.381,36.133,17.578,21.973,26.855,45.410,0
1540168461.385,38.574,14.648,29.785,28.809,-17.090,0
1540168461.389,32.227,14.648,30.273,37.598,-26.855,0
1540168461.393,36.133,20.996,24.902,41.992,13.672,0
1540168461.397,40.527,23.926,24.902,41.504,29.297,0
1540168461.401,44.922,21.973,23.926,30.762,36.133,0
1540168461.405,44.434,24.414,22.461,32.715,15.625,0
1540168461.409,35.156,21.973,25.879,27.344,32.715,0
1540168461.413,28.809,15.137,31.250,23.926,47.852,0
1540168461.416,24.902,15.625,32.715,36.133,66.406,0
1540168461.420,24.414,20.020,31.738,33.203,53.223,0
1540168461.424,34.668,22.949,32.227,37.598,-10.742,0
1540168461.428,37.598,22.949,30.273,38.086,5.859,0
1540168461.432,35.156,21.973,32.715,29.297,57.617,0
1540168461.436,41.016,21.484,31.250,33.691,57.129,0
1540168461.440,41.016,21.484,24.902,38.086,28.809,0
1540168461.444,40.527,21.973,26.855,34.668,-9.277,0
1540168461.448,41.504,22.949,30.273,30.273,20.996,0
1540168461.452,33.691,21.973,31.738,28.320,43.457,0
1540168461.455,38.086,20.996,32.715,36.621,50.781,0
1540168461.459,43.945,17.578,35.645,35.156,3.906,0
1540168461.463,33.691,17.090,37.109,32.715,5.371,0
1540168461.467,31.738,20.020,33.203,49.805,31.738,0
1540168461.471,36.621,22.461,26.855,46.387,70.801,0
1540168461.475,36.133,21.484,29.297,37.109,63.477,0
1540168461.479,32.227,21.484,35.156,26.367,40.039,0
1540168461.483,33.203,21.484,33.691,24.414,10.254,0
1540168461.487,35.645,21.484,33.203,41.016,17.090,0
1540168461.491,34.180,24.902,34.668,23.926,37.109,0
1540168461.495,31.250,21.973,36.133,6.348,24.902,0
1540168461.498,31.250,20.508,37.109,17.090,-18.066,0
1540168461.502,28.320,23.438,35.156,15.625,-31.250,0
1540168461.506,30.273,25.391,24.902,6.836,-9.277,0
1540168461.510,31.250,23.926,28.320,20.020,29.785,0
1540168461.514,25.391,21.484,35.645,39.551,42.480,0
1540168461.518,31.250,20.508,37.109,38.086,0.977,0
1540168461.522,30.273,23.438,38.574,27.832,-4.883,0
1540168461.526,21.484,29.785,38.086,30.273,-22.949,0
1540168461.530,18.555,32.715,28.809,23.926,-55.176,0
1540168461.534,22.949,30.273,26.367,23.438,-35.156,0
1540168461.538,22.949,24.902,39.062,17.578,36.133,0
1540168461.541,21.484,23.438,39.062,13.184,56.152,0
1540168461.545,20.508,24.902,36.621,25.879,48.828,0
1540168461.549,20.020,24.414,38.574,29.297,109.375,0
1540168461.553,17.090,23.438,35.645,23.926,105.469,0
1540168461.557,20.996,23.438,36.133,31.738,10.742,0
1540168461.561,26.855,24.414,38.086,24.414,34.668,0
1540168461.565,24.414,21.484,36.133,18.555,31.250,0
1540168461.569,24.414,21.484,35.156,27.344,-29.785,0
1540168461.573,23.926,22.461,31.738,19.043,25.879,0
1540168461.577,29.297,20.020,33.691,29.297,69.824,0
1540168461.580,33.203,19.043,36.133,41.504,100.586,0
1540168461.584,21.973,20.508,33.203,21.484,82.031,0
1540168461.588,14.648,21.484,36.621,8.301,77.148,0
1540168461.592,21.973,21.973,41.504,8.789,20.996,0
1540168461.596,29.785,26.367,39.551,13.184,-7.812,0
1540168461.600,26.855,28.320,37.598,21.973,52.734,0
1540168461.604,22.949,26.855,34.668,29.297,90.820,0
1540168461.608,27.832,26.855,33.691,23.438,95.215,1
1540168461.612,25.879,28.320,36.133,27.832,29.785,0
1540168461.616,24.414,28.320,36.621,45.410,-17.090,0
1540168461.620,23.438,28.320,33.203,39.551,2.441,0
1540168461.623,24.414,27.832,31.738,23.438,-6.836,0
1540168461.627,25.879,27.344,36.621,25.879,37.598,0
1540168461.631,27.344,29.785,38.574,40.039,51.758,0
1540168461.635,27.832,28.809,40.039,25.391,53.711,0
1540168461.639,21.973,24.902,37.109,16.602,57.617,0
1540168461.643,25.391,29.785,36.621,24.414,32.227,0
1540168461.647,29.785,32.715,35.156,32.227,-11.230,0
1540168461.651,29.297,29.297,29.297,41.016,-18.555,0
1540168461.655,26.367,27.344,32.227,36.133,33.203,0
1540168461.659,34.668,27.344,34.180,21.973,44.922,0
1540168461.663,35.156,30.273,31.738,22.949,28.320,0
1540168461.666,33.203,34.668,34.668,41.504,45.898,0
1540168461.670,34.180,35.156,37.598,39.062,44.434,0
1540168461.674,33.691,29.297,21.484,21.484,25.879,0
1540168461.678,35.645,25.391,20.020,23.926,44.922,0
1540168461.682,35.156,26.855,34.180,28.320,32.715,0
1540168461.686,32.227,28.320,35.645,33.691,-19.043,0
1540168461.690,34.668,26.367,33.203,37.598,45.898,0
1540168461.694,35.156,20.996,34.180,29.297,56.641,0
1540168461.698,35.645,21.484,35.156,34.180,50.781,0
1540168461.702,35.645,24.902,31.738,34.180,114.746,0
1540168461.705,32.715,25.391,28.320,21.484,52.246,0
1540168461.709,35.156,28.320,28.809,28.320,-63.477,0
1540168461.713,31.738,26.855,26.855,34.668,-52.246,0
1540168461.717,24.902,24.902,30.762,25.879,-1.465,0
1540168461.721,27.344,27.344,41.504,21.973,-23.926,0
1540168461.725,31.250,29.297,33.691,19.531,-18.066,0
1540168461.729,31.738,28.809,21.484,27.832,-10.254,0
1540168461.733,28.320,28.809,24.414,30.762,73.242,0
1540168461.737,27.344,24.902,31.250,26.855,71.777,0
1540168461.741,24.414,22.949,31.250,23.926,44.922,0
1540168461.745,16.113,23.438,30.273,17.090,50.293,0
1540168461.748,19.531,23.926,30.273,19.043,1.953,0
1540168461.752,19.043,24.902,28.320,19.531,-19.043,0
1540168461.756,15.625,26.367,26.367,12.207,-22.949,0
1540168461.760,14.160,21.973,23.926,7.324,-21.484,0
1540168461.764,18.066,22.461,18.555,11.230,-40.039,0
1540168461.768,24.902,29.297,27.344,30.762,14.160,0
1540168461.772,26.855,28.809,29.785,33.691,59.082,0
1540168461.776,33.203,28.809,27.832,19.043,1.465,0
1540168461.780,24.902,28.809,28.809,24.414,-49.805,0
1540168461.784,6.348,25.879,29.785,18.555,-8.789,0
1540168461.788,-0.977,23.926,29.785,0.977,30.762,0
1540168461.791,7.324,23.926,28.320,5.371,66.406,0
1540168461.795,5.859,21.484,28.320,9.277,83.496,0
1540168461.799,6.348,18.555,27.832,5.859,32.227,0
1540168461.803,11.230,20.508,24.902,10.742,57.129,0
1540168461.807,15.137,21.484,20.020,9.766,66.895,0
1540168461.811,18.066,20.996,20.996,10.254,14.648,0
1540168461.815,18.066,20.996,23.926,17.090,1.465,0
1540168461.819,23.926,23.438,25.391,26.855,-16.113,0
1540168461.823,30.762,25.391,22.461,21.484,-47.852,0
1540168461.827,33.691,25.391,21.973,12.695,-40.527,0
1540168461.830,38.086,23.438,20.508,29.297,63.965,0
1540168461.834,46.387,25.879,24.414,24.414,72.266,0
1540168461.838,49.316,31.738,24.902,3.418,29.785,0
1540168461.842,48.340,32.715,20.996,10.254,48.340,0
1540168461.846,44.922,27.832,23.438,16.113,40.527,0
1540168461.850,40.039,26.855,27.344,11.719,43.457,0
1540168461.854,32.715,26.855,33.203,19.531,10.254,0
1540168461.858,25.879,24.902,37.109,32.227,-19.043,0
1540168461.862,26.855,26.367,33.691,38.574,-11.230,0
1540168461.866,29.785,28.320,29.785,37.109,-7.324,0
1540168461.870,31.250,29.785,34.180,40.527,28.320,0
1540168461.873,32.227,29.297,35.156,42.480,79.102,0
1540168461.877,36.133,28.320,27.344,33.691,24.902,0
1540168461.881,33.203,29.785,27.832,29.785,-5.859,0
1540168461.885,31.250,28.809,33.203,28.809,87.402,0
1540168461.889,36.621,27.344,29.785,32.227,58.594,0
1540168461.893,28.320,23.926,32.227,37.598,0.000,0
1540168461.897,27.832,27.344,40.039,31.738,31.738,0
1540168461.901,42.480,33.691,36.133,31.738,27.344,0
1540168461.905,32.227,29.297,29.297,27.344,-23.438,0
1540168461.909,20.020,24.902,28.320,20.020,35.156,0
1540168461.913,21.973,24.902,27.344,15.625,70.312,0
1540168461.916,20.020,25.391,29.785,20.508,43.945,0
1540168461.920,12.695,26.367,32.227,26.367,68.848,0
1540168461.924,21.484,29.297,35.645,22.461,63.477,0
1540168461.928,31.738,30.273,34.668,26.855,27.344,0
1540168461.932,36.133,30.273,35.645,31.250,20.996,0
1540168461.936,41.504,32.227,35.645,26.367,27.832,0
1540168461.940,35.156,31.738,23.926,13.672,75.684,0
1540168461.944,23.926,28.320,24.414,15.137,82.520,0
1540168461.948,19.043,25.391,29.297,21.484,47.852,0
1540168461.952,21.973,23.438,29.297,20.508,30.273,0
1540168461.955,25.879,22.949,29.785,25.879,20.020,0
1540168461.959,28.320,21.973,26.855,25.391,1.953,0
1540168461.963,27.344,22.949,23.926,23.926,20.020,0
1540168461.967,22.949,21.973,22.461,20.996,52.734,0
1540168461.971,31.250,23.438,27.344,15.625,38.086,0
1540168461.975,35.645,27.344,32.227,23.926,8.789,0
1540168461.979,27.832,24.414,33.203,29.297,23.438,0
1540168461.983,28.809,23.926,28.809,26.367,5.859,0
1540168461.987,32.715,26.855,23.926,23.438,-42.969,0
1540168461.991,32.715,26.367,25.879,17.090,-12.695,0
1540168461.995,28.809,28.809,28.320,22.461,48.828,0
1540168461.998,29.297,27.832,22.461,29.297,45.898,0
1540168462.002,34.180,24.902,24.902,35.645,25.879,0
1540168462.006,44.434,25.879,28.320,31.250,39.062,0
1540168462.010,47.852,26.367,25.391,28.809,3.906,0
1540168462.014,39.551,21.973,27.832,28.320,7.812,0
1540168462.018,38.086,20.508,29.297,21.973,45.410,0
1540168462.022,41.504,20.508,27.344,23.438,1.953,0
1540168462.026,41.504,18.066,31.738,16.602,17.090,0
1540168462.030,32.715,22.949,30.273,18.555,32.715,0
1540168462.034,28.809,24.414,26.367,28.320,48.828,0
1540168462.038,35.156,22.461,23.438,26.855,44.922,0
1540168462.041,36.621,23.926,24.414,19.531,29.785,0
1540168462.045,31.738,23.926,32.227,17.090,20.508,0
1540168462.049,31.738,23.438,33.203,21.484,-2.930,0
1540168462.053,30.273,24.414,32.715,25.879,2.930,0
1540168462.057,29.297,26.367,31.738,31.250,51.270,0
1540168462.061,30.273,25.879,31.738,39.062,97.168,0
1540168462.065,30.762,23.926,27.832,26.367,61.035,0
1540168462.069,26.367,22.949,24.902,16.113,46.875,0
1540168462.073,26.855,24.902,27.344,27.832,27.344,0
1540168462.077,34.180,26.367,26.855,27.832,40.527,0
1540168462.080,34.668,26.367,22.461,20.020,6.836,0
1540168462.084,30.273,25.879,23.926,22.461,-22.461,0
1540168462.088,27.344,24.414,28.320,18.555,7.812,0
1540168462.092,31.250,24.902,33.203,20.508,14.648,0
1540168462.096,24.414,21.484,34.668,21.484,14.648,0
1540168462.100,22.949,21.973,28.809,24.414,62.988,0
1540168462.104,25.879,23.926,29.785,40.039,60.059,0
1540168462.108,18.066,24.902,32.227,24.902,21.484,0
1540168462.112,15.137,27.344,33.203,14.160,29.297,0
1540168462.116,19.043,26.367,32.227,29.297,81.055,0
1540168462.120,18.555,26.367,31.738,23.926,51.270,0
1540168462.123,18.066,25.391,31.250,18.555,-8.301,0
1540168462.127,24.902,24.414,33.691,25.879,19.531,0
1540168462.131,24.902,26.367,34.668,34.668,1.465,0
1540168462.135,26.367,28.320,30.762,37.109,38.574,1
1540168462.139,28.809,28.809,32.715,32.227,30.273,0
1540168462.143,24.902,27.344,38.086,34.668,-55.664,0
1540168462.147,27.344,27.344,33.691,38.086,21.973,0
1540168462.151,28.320,25.391,28.320,33.691,51.758,0
1540168462.155,19.043,28.320,31.738,29.785,10.254,0
1540168462.159,20.020,34.668,31.250,30.762,-11.230,0
1540168462.163,21.484,33.691,33.203,33.203,-5.371,0
1540168462.166,19.531,31.250,34.668,32.227,72.266,0
1540168462.170,24.902,29.297,34.180,34.180,39.551,0
1540168462.174,28.320,26.855,32.227,34.180,31.738,0
1540168462.178,20.996,27.832,31.738,27.344,49.805,0
1540168462.182,17.578,30.762,31.250,21.484,46.387,0
1540168462.186,16.602,28.320,31.738,24.902,68.848,0
1540168462.190,18.066,25.879,33.691,32.227,41.016,0
1540168462.194,20.508,28.809,29.785,25.391,27.344,0
1540168462.198,17.090,27.832,25.879,18.555,30.762,0
1540168462.202,20.020,24.902,28.320,20.996,32.227,0
1540168462.205,20.508,26.855,30.273,20.996,-23.438,0
1540168462.209,17.090,26.855,23.926,21.484,-22.461,0
1540168462.213,16.113,22.949,19.043,15.625,31.250,0
1540168462.217,17.090,23.438,22.461,15.625,47.363,0
1540168462.221,21.973,30.273,23.926,16.602,22.461,0
1540168462.225,25.391,29.297,24.902,9.766,7.324,0
1540168462.229,21.973,26.855,23.438,26.367,26.367,0
1540168462.233,19.531,26.855,23.926,30.273,34.180,0
1540168462.237,20.508,26.367,23.438,22.461,60.059,0
1540168462.241,24.414,27.832,23.926,19.531,31.250,0
1540168462.245,24.414,28.320,27.832,16.602,54.688,0
1540168462.248,19.043,29.297,31.738,25.879,40.527,0
1540168462.252,22.949,28.809,34.668,31.250,34.668,0
1540168462.256,26.855,25.879,31.250,26.367,78.125,0
1540168462.260,24.414,28.320,28.320,22.461,58.594,0
1540168462.264,21.973,27.832,28.809,21.484,43.945,0
1540168462.268,26.855,25.879,28.320,19.043,21.484,0
1540168462.272,30.762,24.902,27.344,21.484,31.738,0
1540168462.276,34.180,24.902,27.832,28.320,61.523,0
1540168462.280,33.203,29.785,31.250,33.203,51.758,0
1540168462.284,35.156,34.668,33.691,42.969,21.484,0
1540168462.288,35.645,37.598,30.273,36.621,31.738,0
1540168462.291,35.645,38.574,26.855,24.902,61.523,0
1540168462.295,32.715,36.621,26.367,24.902,5.371,0
1540168462.299,28.809,33.203,24.902,20.020,19.043,0
1540168462.303,25.879,29.785,25.879,24.414,26.367,0
1540168462.307,35.156,28.809,27.344,25.391,-10.254,0
1540168462.311,36.621,29.297,24.902,17.578,-20.020,0
1540168462.315,32.227,30.273,23.926,23.438,-17.090,0
1540168462.319,36.621,31.250,22.949,33.691,18.555,0
1540168462.323,39.062,34.668,22.461,32.227,4.883,0
1540168462.327,43.945,34.668,25.391,33.691,20.020,0
1540168462.330,45.898,32.227,20.020,43.945,80.566,0
1540168462.334,43.457,34.668,20.508,41.992,41.504,0
1540168462.338,36.621,22.949,31.738,36.133,39.551,0
1540168462.342,33.691,17.578,39.062,33.203,52.734,0
1540168462.346,31.738,25.391,38.086,31.250,74.707,0
1540168462.350,25.391,27.344,32.715,34.180,59.082,0
1540168462.354,22.949,27.832,33.203,32.227,-10.254,0
1540168462.358,23.438,28.809,31.738,25.391,5.371,0
1540168462.362,24.902,30.762,31.738,31.738,54.688,0
1540168462.366,24.414,30.762,33.691,32.715,63.965,0
1540168462.370,25.391,29.297,32.715,26.367,62.012,0
1540168462.373,28.320,25.391,31.738,28.320,25.879,0
1540168462.377,31.738,23.438,35.156,35.156,42.480,0
1540168462.381,35.645,27.344,33.203,38.086,95.215,0
1540168462.385,34.180,28.320,30.762,33.691,37.598,0
1540168462.389,34.668,28.809,32.715,28.809,-34.180,0
1540168462.393,37.598,31.250,29.297,33.203,14.648,0
1540168462.397,34.668,30.273,25.391,28.320,12.207,0
1540168462.401,32.227,31.250,29.297,24.902,-12.207,0
1540168462.405,28.809,32.715,27.832,27.344,22.949,0
1540168462.409,32.227,30.273,29.785,34.180,77.637,0
1540168462.413,31.250,29.785,36.133,37.598,72.754,0
1540168462.416,27.344,28.809,35.645,30.762,-11.230,0
1540168462.420,24.414,28.320,31.250,22.461,-19.043,0
1540168462.424,23.926,26.855,25.879,19.043,-7.812,0
1540168462.428,26.855,24.902,24.414,20.020,-61.523,0
1540168462.432,25.391,23.926,23.926,23.438,-33.691,0
1540168462.436,25.879,25.391,23.438,20.508,53.223,0
1540168462.440,22.949,27.344,22.461,18.066,26.367,0
1540168462.444,22.949,28.809,21.484,22.461,23.926,0
1540168462.448,23.926,29.785,22.461,11.230,45.898,0
1540168462.452,15.137,31.250,25.879,20.020,60.059,0
1540168462.455,11.230,28.809,22.461,18.555,64.453,0
1540168462.459,15.137,27.832,21.484,7.324,-9.766,0
1540168462.463,19.043,28.320,35.156,19.043,7.812,0
1540168462.467,17.090,25.391,39.551,20.020,73.242,0
1540168462.471,15.625,26.367,32.227,15.137,35.156,0
1540168462.475,20.996,27.832,26.367,15.625,2.930,0
1540168462.479,20.996,31.738,25.879,19.531,9.277,0
1540168462.483,20.508,33.203,35.156,25.879,-14.648,0
1540168462.487,16.113,26.367,33.691,22.461,37.598,0
1540168462.491,14.648,25.879,27.344,21.973,60.059,0
1540168462.495,18.066,28.320,31.738,26.855,12.207,0
1540168462.498,19.043,25.879,28.809,28.320,15.137,0
1540168462.502,15.625,22.461,25.879,28.320,35.645,0
1540168462.506,18.066,24.902,32.715,23.438,0.977,0
1540168462.510,21.973,25.879,30.273,18.555,21.973,0
1540168462.514,23.926,25.391,29.297,19.531,75.195,0
1540168462.518,25.391,24.414,33.203,22.461,62.988,0
1540168462.522,26.855,24.902,32.227,19.531,32.715,0
1540168462.526,28.809,25.879,27.832,20.020,-5.859,0
1540168462.530,30.762,25.391,30.273,25.391,-5.371,0
1540168462.534,30.762,27.832,36.621,30.762,36.133,0
1540168462.538,23.926,29.297,36.133,28.320,-3.418,0
1540168462.541,23.926,24.902,28.320,22.461,-41.504,0
1540168462.545,23.926,24.902,32.227,27.344,22.461,0
1540168462.549,20.996,27.344,37.109,26.855,43.945,0
1540168462.553,20.020,26.855,29.297,29.785,-14.160,0
1540168462.557,20.996,27.344,30.273,26.855,-45.898,0
1540168462.561,20.996,25.391,31.250,18.066,-13.184,0
1540168462.565,17.578,25.391,32.715,20.508,-0.488,0
1540168462.569,17.090,27.344,34.668,26.367,-21.484,0
1540168462.573,20.996,26.367,27.344,21.484,18.555,0
