timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1540168289.944,68.848,-14.648,30.273,49.805,52.246,0
1540168289.948,65.430,-11.719,29.297,32.227,-5.859,0
1540168289.952,64.453,-9.277,25.879,35.156,16.113,0
1540168289.955,63.965,-21.973,20.020,39.062,63.965,0
1540168289.959,63.965,-24.902,28.320,51.758,88.379,0
1540168289.963,42.969,-20.020,20.020,47.363,65.430,0
1540168289.967,67.383,-14.648,8.789,38.574,47.363,0
1540168289.971,66.406,-15.137,15.625,31.250,37.598,0
1540168289.975,60.059,-12.695,15.625,36.133,25.391,0
1540168289.979,92.773,0.000,-4.883,58.105,14.648,0
1540168289.983,78.125,-10.742,-1.465,52.246,22.949,0
1540168289.987,55.176,-16.113,29.785,39.062,-41.504,0
1540168289.991,59.570,-12.695,34.180,32.227,-62.012,0
1540168289.995,47.852,-13.184,27.344,24.902,28.809,0
1540168289.998,45.410,-10.254,19.531,20.020,3.418,0
1540168290.002,60.547,-18.066,22.461,39.551,3.906,0
1540168290.006,67.871,-23.438,18.555,56.152,25.391,0
1540168290.010,61.523,-14.160,8.789,60.059,-17.578,0
1540168290.014,71.777,-3.418,17.578,69.336,13.672,0
1540168290.018,82.031,-2.930,24.902,51.270,8.301,0
1540168290.022,77.637,6.348,22.461,51.758,10.254,0
1540168290.026,82.520,3.418,7.324,67.383,-2.930,0
1540168290.030,92.773,-13.672,5.859,70.312,30.762,0
1540168290.034,89.844,-5.859,18.555,63.965,90.332,0
1540168290.038,66.406,3.906,26.855,49.316,42.969,0
1540168290.041,60.059,8.301,27.344,41.992,-22.949,0
1540168290.045,56.152,13.184,21.973,56.152,-3.418,0
1540168290.049,71.777,16.113,21.484,75.195,30.273,0
1540168290.053,88.867,-15.137,19.043,73.242,22.949,0
1540168290.057,74.219,-12.207,-21.973,72.266,-3.906,0
1540168290.061,86.914,10.254,-14.648,70.801,11.719,0
1540168290.065,88.379,8.301,31.738,58.594,34.668,0
1540168290.069,83.496,15.137,4.883,60.059,43.945,0
1540168290.073,68.848,7.812,25.879,61.523,78.613,1
1540168290.077,68.848,16.113,56.641,49.316,40.527,0
1540168290.080,79.590,12.695,45.410,56.641,4.883,0
1540168290.084,71.777,5.371,40.039,78.613,44.434,0
1540168290.088,70.312,11.719,21.973,64.453,96.191,0
1540168290.092,66.406,8.301,8.789,40.039,63.477,0
1540168290.096,87.891,11.230,-0.488,63.965,50.781,0
1540168290.100,78.613,6.348,-4.883,76.660,7.812,0
1540168290.104,54.688,-7.324,-1.953,49.316,-36.133,0
1540168290.108,61.035,-4.395,2.930,44.434,20.996,0
1540168290.112,80.566,-7.324,-7.812,59.570,6.348,0
1540168290.116,51.758,-6.348,-11.719,37.598,-31.738,0
1540168290.120,43.945,1.465,5.371,54.688,-28.809,0
1540168290.123,52.734,-6.836,11.719,74.219,-25.879,0
1540168290.127,28.809,-7.324,9.277,66.895,1.465,0
1540168290.131,38.574,-10.254,-3.906,91.309,19.531,0
1540168290.135,51.758,-1.953,-11.719,89.844,64.453,0
1540168290.139,56.152,13.672,-22.949,80.566,75.684,0
1540168290.143,43.945,0.000,-9.766,103.027,43.457,0
1540168290.147,32.227,-9.277,10.742,124.023,30.273,0
1540168290.151,50.293,-6.348,0.488,119.629,47.852,0
1540168290.155,62.500,-13.672,-17.090,89.844,76.660,0
1540168290.159,58.594,-7.812,-29.297,57.617,48.828,0
1540168290.163,69.336,-5.859,-6.836,72.266,11.230,0
1540168290.166,84.961,4.883,9.277,44.922,24.414,0
1540168290.170,52.734,21.973,-9.766,-7.324,42.480,0
1540168290.174,-2.441,11.719,-14.648,-11.230,62.988,0
1540168290.178,16.602,7.324,-2.441,19.531,72.266,0
1540168290.182,46.387,0.488,-5.859,36.133,72.266,0
1540168290.186,43.457,-3.418,-14.160,44.434,70.801,0
1540168290.190,42.969,-2.441,-16.113,48.340,35.645,0
1540168290.194,33.203,-10.254,-25.879,36.133,-1.465,0
1540168290.198,39.551,-18.066,-23.438,61.523,52.246,0
1540168290.202,66.406,-19.043,-8.301,72.754,117.188,0
1540168290.205,73.730,-3.418,-20.020,47.852,65.918,0
1540168290.209,30.762,8.789,-9.277,24.902,38.086,0
1540168290.213,9.766,-0.488,13.184,8.789,31.250,0
1540168290.217,22.949,-2.930,8.789,23.926,-12.207,0
1540168290.221,23.926,0.977,6.836,32.227,38.574,0
1540168290.225,37.109,-13.184,10.742,28.809,35.645,0
1540168290.229,47.852,-12.207,10.254,42.969,38.086,0
1540168290.233,16.113,-9.277,-6.836,20.996,75.684,0
1540168290.237,7.324,-12.207,-29.297,4.395,34.668,0
1540168290.241,38.574,0.488,-18.066,32.227,26.855,0
1540168290.245,20.996,6.348,1.953,14.648,28.809,0
1540168290.248,35.645,4.883,5.371,30.273,5.859,0
1540168290.252,34.668,1.465,6.836,53.223,-32.715,0
1540168290.256,38.086,-2.441,13.672,44.434,-33.203,0
1540168290.260,58.105,2.930,10.254,56.152,11.719,0
1540168290.264,32.227,3.418,2.930,17.578,22.949,0
1540168290.268,24.414,6.836,0.977,1.953,44.922,0
1540168290.272,35.645,11.230,5.371,11.230,12.207,0
1540168290.276,26.855,-6.836,15.137,21.484,31.250,0
1540168290.280,35.156,-7.812,16.113,57.617,51.270,0
1540168290.284,42.969,6.348,-1.953,20.508,32.227,0
1540168290.288,22.949,3.418,-6.348,-11.230,33.691,0
1540168290.291,19.531,-4.883,7.812,20.996,14.160,0
1540168290.295,25.391,-3.418,12.207,20.020,40.039,0
1540168290.299,5.859,-4.883,-13.672,1.953,29.785,0
1540168290.303,14.160,-9.277,-28.320,30.273,-35.156,0
1540168290.307,23.926,-5.859,-5.859,40.039,-24.414,0
1540168290.311,-0.488,-2.441,7.324,-20.508,24.902,0
1540168290.315,11.719,0.000,11.719,3.906,2.930,0
1540168290.319,4.395,-2.441,15.137,19.043,-13.184,0
1540168290.323,18.555,-6.348,18.555,-5.371,20.508,0
1540168290.327,31.250,-6.836,13.672,11.719,46.875,0
1540168290.330,1.465,-1.953,-0.488,21.973,24.902,0
1540168290.334,-10.254,1.465,1.465,43.945,0.977,0
1540168290.338,-5.859,1.465,2.441,39.551,-15.625,0
1540168290.342,-2.930,0.000,-6.836,22.949,6.836,0
1540168290.346,12.695,-4.395,0.977,11.719,60.547,0
1540168290.350,24.414,1.465,-1.953,-11.719,52.734,0
1540168290.354,21.484,4.395,-11.230,6.348,38.086,0
1540168290.358,14.160,2.441,-6.348,26.367,14.648,0
1540168290.362,25.879,3.906,17.090,49.805,5.859,0
1540168290.366,48.340,-0.488,28.809,48.828,16.602,0
1540168290.370,2.441,14.160,19.531,-7.324,13.184,0
1540168290.373,-30.273,19.531,18.066,-11.719,52.734,0
1540168290.377,-15.137,12.207,25.879,12.207,67.383,0
1540168290.381,-5.859,9.766,13.672,17.090,21.973,0
1540168290.385,-4.395,8.301,5.859,12.207,58.594,0
1540168290.389,9.766,6.348,5.371,10.254,81.543,0
1540168290.393,45.898,8.301,6.836,40.039,47.363,0
1540168290.397,44.434,8.789,20.508,57.129,37.109,0
1540168290.401,16.602,-4.883,20.996,38.574,75.195,0
1540168290.405,26.367,-5.371,13.184,12.695,74.707,0
1540168290.409,16.602,4.395,14.648,14.648,-12.207,0
1540168290.413,22.949,18.066,6.836,12.207,-10.254,0
1540168290.416,45.410,20.020,-11.230,41.016,54.199,0
1540168290.420,20.020,-1.953,9.766,19.043,46.875,0
1540168290.424,20.996,-9.766,30.762,-13.672,30.273,0
1540168290.428,51.758,-1.465,33.691,41.016,34.668,0
1540168290.432,52.734,-6.836,20.020,50.293,39.062,0
1540168290.436,54.199,-6.348,-20.996,40.527,19.043,0
1540168290.440,40.527,11.230,-7.324,14.160,77.637,0
1540168290.444,6.836,5.859,30.762,-3.906,126.953,0
1540168290.448,-4.883,-3.418,42.969,0.977,29.297,0
1540168290.452,7.812,-2.441,36.621,9.277,8.301,0
1540168290.455,28.809,-1.465,22.949,-11.719,65.918,0
1540168290.459,50.293,4.883,27.832,-0.488,50.293,0
1540168290.463,65.918,9.277,23.926,45.898,-20.020,0
1540168290.467,62.500,3.418,10.742,62.012,-36.133,0
1540168290.471,34.668,-4.395,16.113,43.457,-16.602,0
1540168290.475,17.578,-0.488,13.184,26.367,18.555,0
1540168290.479,40.039,7.812,3.418,52.734,71.289,0
1540168290.483,29.297,15.137,1.953,53.223,63.477,0
1540168290.487,13.672,12.695,21.484,41.504,48.828,0
1540168290.491,33.691,2.441,24.902,39.062,54.688,0
1540168290.495,29.297,-1.953,19.531,46.875,33.203,0
1540168290.498,6.836,2.930,32.715,36.621,13.184,0
1540168290.502,29.297,10.254,27.344,4.883,12.695,0
1540168290.506,41.992,7.812,16.113,56.152,-1.953,0
1540168290.510,29.297,8.301,22.949,47.852,9.766,0
1540168290.514,23.926,15.137,12.207,-0.488,42.480,0
1540168290.518,20.996,12.695,2.441,33.203,48.340,0
1540168290.522,39.062,0.000,21.973,53.711,61.523,0
1540168290.526,28.320,3.418,30.273,27.832,44.922,0
1540168290.530,22.461,8.789,31.250,38.086,14.160,0
1540168290.534,0.488,-2.930,10.742,49.316,-9.277,0
1540168290.538,-12.207,-3.418,4.883,27.344,1.953,0
1540168290.541,10.742,2.930,39.062,19.043,-2.441,0
1540168290.545,6.348,8.301,36.621,8.301,28.809,0
1540168290.549,24.902,17.090,17.090,29.297,49.316,0
1540168290.553,27.832,15.137,16.113,42.969,24.902,0
1540168290.557,32.227,10.742,30.762,45.410,8.301,0
1540168290.561,42.480,5.859,11.719,59.082,24.902,0
1540168290.565,33.691,2.930,-9.277,70.312,24.414,0
1540168290.569,18.066,10.254,33.691,44.922,-25.391,0
1540168290.573,23.926,8.789,46.875,5.371,-11.719,0
1540168290.577,16.602,4.395,28.809,6.836,2.930,0
1540168290.580,14.648,0.000,26.855,13.672,40.527,0
1540168290.584,30.273,1.953,18.555,17.090,-7.324,0
1540168290.588,29.297,12.207,9.766,20.020,-64.453,0
1540168290.592,45.410,13.672,10.742,32.715,21.484,0
1540168290.596,62.500,9.277,23.926,49.316,77.637,0
1540168290.600,49.805,1.953,32.715,27.832,71.289,0
1540168290.604,41.016,2.930,32.715,34.668,44.922,0
1540168290.608,33.203,8.301,28.809,35.645,56.152,0
1540168290.612,5.859,10.742,24.414,15.625,29.785,0
1540168290.616,7.812,11.230,13.184,23.438,34.668,0
1540168290.620,45.410,10.254,1.465,29.785,55.664,0
1540168290.623,40.527,14.160,9.766,28.320,64.941,0
1540168290.627,31.250,18.555,24.414,33.691,87.402,0
1540168290.631,30.273,17.578,33.203,16.113,33.691,0
1540168290.635,16.602,15.137,38.574,14.160,43.457,0
1540168290.639,28.809,14.160,42.480,29.785,90.820,0
1540168290.643,12.695,8.301,34.180,26.367,53.711,0
1540168290.647,26.367,11.230,30.762,33.691,34.180,0
1540168290.651,47.852,17.578,30.762,42.480,16.602,0
1540168290.655,16.602,12.207,17.578,8.301,27.832,0
1540168290.659,21.973,9.277,10.742,6.348,20.996,0
1540168290.663,41.504,17.578,12.207,30.762,-19.531,0
1540168290.666,40.039,15.137,31.250,15.625,-20.020,0
1540168290.670,39.551,6.348,41.016,11.230,-0.977,0
1540168290.674,22.461,7.324,31.738,26.367,59.570,0
1540168290.678,21.484,13.184,9.277,27.344,55.176,0
1540168290.682,50.293,19.531,17.090,28.320,-19.043,0
1540168290.686,47.852,19.531,32.715,31.738,-20.996,0
1540168290.690,20.508,16.113,22.949,21.484,19.531,0
1540168290.694,27.344,12.695,26.367,29.785,53.223,0
1540168290.698,46.875,12.695,26.855,44.434,17.578,0
1540168290.702,43.945,11.719,20.508,30.762,-20.996,0
1540168290.705,33.691,4.883,13.672,20.508,61.035,0
1540168290.709,42.969,8.789,16.113,21.973,65.918,0
1540168290.713,52.246,17.090,19.043,30.762,13.184,0
1540168290.717,42.480,1.953,21.484,30.762,-8.789,0
1540168290.721,41.992,1.953,28.320,18.555,20.508,0
1540168290.725,40.527,27.344,18.555,19.043,74.707,0
1540168290.729,39.551,22.949,20.996,34.668,-3.418,0
1540168290.733,41.992,13.184,35.156,29.297,-11.230,0
1540168290.737,36.133,18.066,29.785,17.090,47.852,0
1540168290.741,24.414,13.184,28.809,20.020,62.988,0
1540168290.745,22.949,10.742,24.902,21.484,57.617,1
1540168290.748,24.902,1.953,12.695,28.320,33.203,0
1540168290.752,23.926,-4.395,27.344,23.926,64.941,0
1540168290.756,23.438,-1.465,27.832,10.742,48.340,0
1540168290.760,10.742,-5.371,26.367,18.555,43.945,0
1540168290.764,1.953,-2.441,30.273,28.809,61.035,0
1540168290.768,6.348,14.160,25.391,13.184,26.855,0
1540168290.772,18.066,25.879,11.719,0.977,45.898,0
1540168290.776,9.277,17.578,3.418,12.207,56.641,0
1540168290.780,2.441,7.324,21.973,16.602,35.645,0
1540168290.784,10.742,7.812,41.992,23.926,5.859,0
1540168290.788,17.090,5.859,30.273,18.066,18.066,0
1540168290.791,23.926,7.324,11.230,15.137,44.922,0
1540168290.795,18.555,9.277,16.602,24.414,-31.738,0
1540168290.799,2.441,13.672,23.438,22.461,-40.039,0
1540168290.803,11.230,16.602,27.832,7.812,33.203,0
1540168290.807,32.227,15.137,33.691,16.602,44.434,0
1540168290.811,29.785,14.648,27.344,35.156,11.230,0
1540168290.815,27.344,10.742,24.414,28.809,-47.363,0
1540168290.819,33.203,10.254,20.020,35.156,-20.020,0
1540168290.823,27.832,12.695,17.090,36.133,-2.441,0
1540168290.827,23.926,14.160,24.902,20.996,13.184,0
1540168290.830,33.203,17.578,24.414,13.672,80.566,0
1540168290.834,33.691,16.113,25.391,26.367,54.688,0
1540168290.838,34.668,13.672,21.973,35.645,-10.254,0
1540168290.842,39.062,17.090,25.391,35.156,15.137,0
1540168290.846,36.133,16.113,29.785,25.391,0.000,0
1540168290.850,25.391,16.602,20.020,36.621,41.992,0
1540168290.854,36.133,20.508,24.902,38.086,56.152,0
1540168290.858,49.805,21.973,23.438,36.133,12.695,0
1540168290.862,49.805,19.043,9.277,39.551,37.598,0
1540168290.866,45.410,20.996,14.160,44.922,17.090,0
1540168290.870,38.086,19.043,20.996,45.410,-2.441,0
1540168290.873,42.969,13.672,30.273,41.504,52.246,0
1540168290.877,45.410,10.254,24.902,38.574,57.129,0
1540168290.881,50.781,11.230,16.113,41.992,25.879,0
1540168290.885,42.969,17.090,31.738,46.875,23.926,0
1540168290.889,36.133,17.090,30.273,38.574,55.176,0
1540168290.893,48.828,22.461,23.926,36.133,41.504,0
1540168290.897,50.781,19.043,8.789,42.480,8.789,0
1540168290.901,41.992,23.438,-8.789,45.410,-7.324,0
1540168290.905,47.363,8.301,17.090,31.738,-10.254,0
1540168290.909,41.992,-14.648,43.945,16.113,-36.133,0
1540168290.913,27.344,23.926,32.715,7.812,-31.738,0
1540168290.916,28.320,41.992,24.902,18.555,21.973,0
1540168290.920,49.316,39.551,27.832,35.645,38.574,0
1540168290.924,53.711,37.109,19.043,27.832,91.797,0
1540168290.928,45.410,19.043,21.973,22.461,45.898,0
1540168290.932,41.504,17.090,29.297,37.109,-35.645,0
1540168290.936,34.668,22.949,27.344,36.133,18.066,0
1540168290.940,33.203,23.438,15.137,26.855,33.691,0
1540168290.944,45.898,21.484,-2.441,29.785,14.160,0
1540168290.948,48.340,18.555,14.160,32.227,50.293,0
1540168290.952,54.199,23.438,45.898,39.551,27.344,0
1540168290.955,63.965,26.855,30.762,39.062,36.133,0
1540168290.959,58.105,29.785,9.766,29.297,52.246,0
1540168290.963,45.898,13.672,18.066,26.367,47.852,0
1540168290.967,40.527,0.977,22.949,32.227,85.449,0
1540168290.971,37.109,11.719,15.137,45.410,-1.465,0
1540168290.975,48.828,21.973,5.859,50.293,-48.828,0
1540168290.979,50.781,23.438,17.090,54.688,-39.062,0
1540168290.983,34.668,19.043,18.066,43.457,-11.719,0
1540168290.987,41.992,19.043,13.672,44.434,38.574,0
1540168290.991,56.641,15.137,13.184,60.059,21.973,0
1540168290.995,52.734,18.066,4.883,57.129,22.949,0
1540168290.998,53.711,30.273,4.395,36.621,29.785,0
1540168291.002,58.594,30.273,13.672,27.832,20.996,0
1540168291.006,53.223,17.578,3.906,38.574,6.836,0
1540168291.010,57.129,14.160,5.859,51.270,11.230,0
1540168291.014,54.199,21.973,20.508,48.340,35.156,0
1540168291.018,51.270,18.555,12.695,48.340,8.789,0
1540168291.022,59.082,14.160,6.836,51.758,-8.789,0
1540168291.026,62.500,20.020,6.348,52.246,26.367,0
1540168291.030,62.988,19.043,4.395,58.594,24.902,0
1540168291.034,60.059,11.719,-1.953,66.406,12.695,0
1540168291.038,63.477,14.648,-16.602,52.246,63.477,0
1540168291.041,57.129,14.648,-19.043,43.945,79.590,0
1540168291.045,49.316,11.230,-16.602,56.641,31.250,0
1540168291.049,54.688,6.348,-12.207,52.246,11.230,0
1540168291.053,72.266,7.812,-1.953,61.523,-46.875,0
1540168291.057,79.590,14.648,6.348,66.895,-31.250,0
1540168291.061,65.918,16.602,1.953,65.918,29.785,0
1540168291.065,63.965,13.184,-5.859,69.336,29.297,0
1540168291.069,67.871,9.277,-7.324,65.918,51.270,0
1540168291.073,68.848,15.137,-19.043,61.523,77.637,0
1540168291.077,66.406,10.742,-8.789,61.523,41.992,0
1540168291.080,54.199,5.371,11.719,62.012,58.594,0
1540168291.084,57.617,15.625,15.137,68.359,76.172,0
1540168291.088,72.754,16.602,-0.488,73.242,34.180,0
1540168291.092,84.961,20.020,-7.324,62.988,65.918,0
1540168291.096,81.543,21.973,-5.859,62.500,75.195,0
1540168291.100,62.500,6.348,2.441,69.824,23.926,0
1540168291.104,61.523,15.137,17.578,64.453,15.137,0
1540168291.108,63.965,22.949,11.230,61.523,32.227,0
1540168291.112,55.664,13.184,5.859,57.617,16.602,0
1540168291.116,67.871,10.742,9.277,72.266,-32.715,0
1540168291.120,78.125,15.137,7.324,73.242,-0.488,0
1540168291.123,70.801,21.484,7.324,49.316,45.410,0
1540168291.127,58.594,21.484,10.742,50.781,26.855,0
1540168291.131,47.363,15.137,14.648,51.270,8.789,0
1540168291.135,49.805,17.090,12.207,42.969,42.969,0
1540168291.139,51.270,23.438,3.418,43.457,41.016,0
1540168291.143,53.711,19.531,0.977,41.016,-25.391,0
1540168291.147,44.922,17.090,3.418,43.457,24.902,0
1540168291.151,40.527,14.160,1.465,43.457,69.336,0
1540168291.155,83.984,14.160,0.977,58.105,77.637,0
1540168291.159,91.797,17.090,0.488,76.172,90.332,0
1540168291.163,63.965,14.648,3.418,62.500,18.555,0
1540168291.166,46.875,22.461,3.906,48.828,8.789,0
1540168291.170,59.570,24.414,-6.836,53.711,10.254,0
1540168291.174,78.613,14.648,-15.137,44.434,-8.789,0
1540168291.178,55.176,17.090,13.184,57.617,35.156,0
1540168291.182,69.336,31.738,28.320,83.496,44.434,0
1540168291.186,79.590,30.762,4.883,53.711,34.180,0
1540168291.190,53.711,25.879,6.348,27.344,35.645,0
1540168291.194,40.527,25.879,8.301,28.809,-20.996,0
1540168291.198,44.922,25.391,9.277,35.645,10.742,0
1540168291.202,65.430,16.113,14.160,38.086,86.426,0
1540168291.205,74.707,-4.395,14.160,24.902,96.680,0
1540168291.209,42.480,1.465,9.277,11.719,20.996,0
1540168291.213,30.762,19.531,2.441,0.000,62.500,0
1540168291.217,39.062,26.367,-0.488,8.301,104.492,0
1540168291.221,38.086,26.855,-8.301,24.414,35.645,0
1540168291.225,21.973,20.508,-7.812,19.531,10.254,0
1540168291.229,8.301,14.648,0.977,3.418,55.176,0
1540168291.233,8.789,14.648,-8.301,6.836,34.180,0
1540168291.237,4.395,13.672,10.254,9.766,15.137,0
1540168291.241,6.348,12.695,16.113,-3.418,-15.137,0
1540168291.245,10.742,16.113,-1.953,10.742,-16.113,0
1540168291.248,-10.742,10.742,3.906,-0.488,9.766,0
1540168291.252,12.695,10.742,-5.859,1.465,19.531,0
1540168291.256,32.715,12.695,4.395,25.879,-6.348,0
1540168291.260,17.090,7.812,21.484,23.438,-29.785,0
1540168291.264,21.973,19.531,20.020,11.719,29.785,0
1540168291.268,6.348,15.625,-2.930,-8.301,82.031,0
1540168291.272,10.254,5.859,-9.766,-10.254,76.660,0
1540168291.276,6.836,12.695,12.207,17.578,62.500,0
1540168291.280,12.695,12.207,26.367,17.090,60.547,0
1540168291.284,22.461,14.648,23.438,14.648,7.812,0
1540168291.288,24.414,12.695,7.812,20.508,9.277,0
1540168291.291,14.160,8.301,8.301,14.160,-13.184,0
1540168291.295,1.465,24.414,-13.672,13.184,-0.977,0
1540168291.299,24.414,31.738,-19.531,0.977,92.773,0
1540168291.303,48.828,9.277,31.738,21.484,30.762,0
1540168291.307,44.922,3.418,41.992,38.086,-30.273,0
1540168291.311,13.184,29.785,17.090,13.184,4.395,0
1540168291.315,4.395,14.160,-0.488,5.859,32.715,0
1540168291.319,21.484,0.488,-14.648,37.109,2.441,0
1540168291.323,10.742,15.625,-7.324,19.043,41.016,0
1540168291.327,20.508,12.695,2.441,1.465,65.918,0
1540168291.330,18.555,25.879,-8.301,8.789,4.883,0
1540168291.334,21.484,9.766,-8.301,18.066,12.695,0
1540168291.338,15.137,0.977,-1.953,29.297,33.203,0
1540168291.342,9.766,10.742,-6.348,19.531,20.508,0
1540168291.346,44.922,-3.418,-9.766,32.227,2.441,0
1540168291.350,30.273,3.418,-36.133,27.832,66.895,0
1540168291.354,10.254,2.930,-16.602,16.113,61.523,0
1540168291.358,20.508,22.949,24.902,19.043,-9.277,0
1540168291.362,14.160,47.852,17.578,6.836,49.316,0
1540168291.366,11.230,11.719,25.879,11.230,79.590,0
1540168291.370,22.461,9.766,15.625,12.207,-7.324,1
1540168291.373,39.551,19.043,0.488,22.949,-30.273,0
1540168291.377,54.688,23.926,10.742,52.734,36.621,0
1540168291.381,49.316,31.738,5.859,51.758,35.645,0
1540168291.385,38.574,24.414,-0.977,22.949,-32.715,0
1540168291.389,14.648,8.301,-7.324,10.254,22.461,0
1540168291.393,29.785,10.742,-28.809,25.391,77.637,0
1540168291.397,56.641,10.254,-12.695,36.621,-14.160,0
1540168291.401,41.016,18.555,8.789,13.672,12.695,0
1540168291.405,26.855,13.672,18.066,-0.977,87.402,0
1540168291.409,28.809,21.484,16.602,3.906,105.957,0
1540168291.413,16.113,30.762,3.418,10.254,76.172,0
1540168291.416,12.207,12.207,-2.930,25.879,58.594,0
1540168291.420,20.996,17.578,-7.812,2.441,45.410,0
1540168291.424,4.883,29.785,-8.301,-20.996,2.930,0
1540168291.428,-13.672,31.738,-10.254,-3.418,7.324,0
1540168291.432,-29.297,29.297,-18.555,-17.090,-29.297,0
1540168291.436,-36.133,28.320,-20.020,-32.715,-14.648,0
1540168291.440,-21.484,23.438,-6.836,-36.621,3.906,0
1540168291.444,6.836,21.973,0.488,-23.926,-46.387,0
1540168291.448,-8.789,36.133,-4.883,-8.301,-22.949,0
1540168291.452,-30.273,60.547,0.488,-31.738,-2.930,0
1540168291.455,-27.344,54.688,11.230,-55.664,24.414,0
1540168291.459,-51.270,41.016,2.930,-54.199,37.598,0
1540168291.463,-60.547,49.805,-2.441,-53.223,67.383,0
1540168291.467,-58.105,49.805,-7.812,-59.082,70.312,0
1540168291.471,-71.289,41.504,-15.625,-57.129,25.879,0
1540168291.475,-55.664,46.387,-9.277,-44.922,15.137,0
1540168291.479,-38.086,49.316,13.672,-44.922,-4.395,0
1540168291.483,-36.621,38.574,15.625,-40.527,-9.277,0
1540168291.487,-22.949,45.898,-13.672,-27.832,19.531,0
1540168291.491,6.836,52.246,-6.836,-20.996,64.453,0
1540168291.495,-5.371,51.758,10.254,-28.320,40.039,0
1540168291.498,-31.250,43.457,14.160,-30.273,-12.207,0
1540168291.502,-15.137,44.434,15.137,-24.902,7.812,0
1540168291.506,-20.508,39.062,6.348,-27.344,40.039,0
1540168291.510,-36.133,34.668,11.719,-26.367,85.449,0
1540168291.514,-8.301,37.598,19.531,-24.902,91.309,0
1540168291.518,7.324,35.645,9.277,-16.113,44.922,0
1540168291.522,-1.953,44.922,0.977,-16.113,6.836,0
1540168291.526,-23.926,38.086,-3.418,-18.555,32.715,0
1540168291.530,-6.836,33.691,-5.859,-8.301,77.637,0
1540168291.534,12.207,26.367,-1.465,2.930,73.242,0
1540168291.538,-10.742,21.484,1.465,0.977,60.547,0
1540168291.541,-2.441,20.996,18.066,9.277,79.102,0
1540168291.545,1.465,21.484,30.273,6.836,78.613,0
1540168291.549,-9.766,23.438,24.414,4.395,56.641,0
1540168291.553,-11.230,14.160,20.996,20.508,22.949,0
1540168291.557,14.648,9.766,15.137,26.367,-6.836,0
1540168291.561,28.320,33.691,9.277,24.902,-20.996,0
1540168291.565,33.203,21.973,5.371,33.203,20.508,0
1540168291.569,33.203,10.254,0.488,51.270,68.359,0
1540168291.573,25.391,25.391,1.953,37.109,39.062,0
1540168291.577,45.410,4.395,11.230,35.156,72.266,0
1540168291.580,41.016,19.043,9.766,31.250,70.801,0
1540168291.584,37.109,1.953,5.371,45.410,-26.367,0
1540168291.588,39.062,-5.371,-3.906,59.082,28.809,0
1540168291.592,37.109,15.625,1.953,49.805,48.828,0
1540168291.596,46.387,-0.488,21.973,49.805,-15.625,0
1540168291.600,41.504,-5.371,27.344,50.781,44.922,0
1540168291.604,42.969,8.789,30.273,50.781,14.648,0
1540168291.608,58.105,15.625,11.719,53.223,-10.742,0
1540168291.612,62.500,-1.953,15.137,62.988,27.832,0
1540168291.616,26.367,-0.488,23.926,53.711,26.367,0
1540168291.620,39.551,3.906,21.484,42.480,-10.254,0
1540168291.623,69.824,6.348,31.250,53.711,-48.828,0
1540168291.627,46.387,5.371,30.762,60.059,-11.719,0
