timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1540168045.350,20.508,32.715,23.438,-12.695,39.062,0
1540168045.354,19.531,29.785,23.926,2.441,66.406,0
1540168045.358,16.602,28.320,26.367,21.973,51.270,0
1540168045.362,17.578,28.809,25.879,29.297,46.387,0
1540168045.366,25.391,28.809,27.832,30.273,69.336,0
1540168045.370,24.414,26.855,31.250,38.086,61.523,0
1540168045.373,21.484,22.461,33.691,29.297,73.242,0
1540168045.377,22.949,21.484,31.738,29.297,83.496,0
1540168045.381,24.414,23.926,23.926,21.973,28.809,0
1540168045.385,28.320,22.949,26.367,12.207,3.906,0
1540168045.389,27.832,23.438,33.203,27.344,25.391,0
1540168045.393,25.391,25.391,29.785,25.879,30.762,0
1540168045.397,30.273,28.320,24.902,18.066,-22.461,0
1540168045.401,31.250,29.297,29.297,40.039,30.762,0
1540168045.405,29.785,26.367,30.273,39.551,100.098,0
1540168045.409,39.062,29.785,29.785,24.414,40.039,0
1540168045.413,42.969,29.297,31.738,25.879,-1.953,0
1540168045.416,40.039,25.391,26.855,22.949,-18.555,0
1540168045.420,35.156,24.902,23.926,29.785,-17.090,0
1540168045.424,38.574,25.391,25.879,44.922,15.625,0
1540168045.428,44.922,24.414,27.344,46.875,79.102,0
1540168045.432,33.203,27.832,28.809,27.832,52.246,0
1540168045.436,25.391,31.250,29.297,19.531,25.879,0
1540168045.440,33.691,28.320,26.855,21.973,44.434,0
1540168045.444,43.457,25.391,24.414,18.555,16.113,0
1540168045.448,57.129,25.391,25.391,3.418,40.039,0
1540168045.452,58.105,28.809,26.367,11.719,77.148,0
1540168045.455,67.383,33.691,20.508,15.137,64.941,0
1540168045.459,80.566,34.180,17.578,19.043,45.898,0
1540168045.463,54.199,27.832,20.996,25.879,38.574,0
1540168045.467,20.020,23.438,24.902,9.277,34.668,0
1540168045.471,18.066,20.508,27.344,8.301,16.113,0
1540168045.475,19.531,19.043,28.809,17.578,17.578,0
1540168045.479,16.113,20.508,25.879,12.695,39.062,1
1540168045.483,27.832,20.508,21.973,2.441,21.484,0
1540168045.487,29.785,19.531,21.973,-0.977,2.441,0
1540168045.491,23.438,22.949,20.996,15.625,9.766,0
1540168045.495,16.113,25.879,21.973,26.367,34.180,0
1540168045.498,6.836,20.996,23.926,17.090,-2.930,0
1540168045.502,8.301,18.555,24.902,14.160,-47.852,0
1540168045.506,13.672,20.996,25.391,23.926,-38.086,0
1540168045.510,15.625,20.020,27.832,16.602,-11.719,0
1540168045.514,32.227,19.043,28.320,13.184,21.484,0
1540168045.518,32.227,19.043,26.367,21.973,29.785,0
1540168045.522,30.273,20.020,25.391,30.762,46.875,0
1540168045.526,33.691,21.484,24.902,43.945,75.684,0
1540168045.530,19.531,20.508,24.902,35.156,33.203,0
1540168045.534,12.207,20.508,24.902,23.438,-12.695,0
1540168045.538,12.207,25.391,25.879,33.203,58.594,0
1540168045.541,17.578,24.902,27.344,29.785,108.398,0
1540168045.545,31.738,22.949,28.320,23.926,47.852,0
1540168045.549,36.133,18.555,22.461,28.320,5.371,0
1540168045.553,29.297,16.602,21.973,31.250,32.715,0
1540168045.557,30.273,21.973,28.320,25.391,9.766,0
1540168045.561,33.203,23.438,32.227,24.902,-9.277,0
1540168045.565,36.133,20.996,27.344,16.602,-18.066,0
1540168045.569,38.574,21.973,26.367,22.949,-47.852,0
1540168045.573,42.969,20.508,28.320,43.945,2.441,0
1540168045.577,46.875,20.996,31.738,42.480,36.621,0
1540168045.580,49.316,24.902,33.203,35.156,32.715,0
1540168045.584,56.641,26.367,27.344,40.527,-15.625,0
1540168045.588,54.688,28.809,23.438,34.180,30.762,0
1540168045.592,42.969,28.320,24.902,22.461,72.266,0
1540168045.596,39.551,25.879,29.785,16.113,-9.277,0
1540168045.600,39.062,21.973,29.297,18.555,43.457,0
1540168045.604,32.227,22.461,30.273,25.391,77.637,0
1540168045.608,33.691,27.344,34.668,30.762,52.734,0
1540168045.612,39.062,27.344,31.738,24.902,41.016,0
1540168045.616,47.852,28.320,27.344,10.742,29.785,0
1540168045.620,56.641,30.762,25.879,27.832,51.270,0
1540168045.623,61.523,29.297,22.949,29.297,36.621,0
1540168045.627,65.918,30.273,20.508,0.000,17.578,0
1540168045.631,68.848,30.273,20.996,-8.789,37.598,0
1540168045.635,69.336,26.367,24.414,1.465,-36.133,0
1540168045.639,66.895,23.926,22.949,13.184,-9.277,0
1540168045.643,69.336,25.391,27.832,21.484,47.852,0
1540168045.647,65.918,23.926,31.738,36.133,8.789,0
1540168045.651,47.363,19.043,27.344,30.762,72.266,0
1540168045.655,35.645,16.602,31.738,21.484,41.016,0
1540168045.659,39.062,23.926,34.668,25.879,-55.664,0
1540168045.663,45.410,29.297,32.227,16.113,-36.621,0
1540168045.666,41.504,23.926,30.762,23.926,5.859,0
1540168045.670,34.668,20.020,27.344,31.250,18.066,0
1540168045.674,39.551,18.555,26.855,26.855,41.016,0
1540168045.678,43.457,19.043,28.320,25.391,24.902,0
1540168045.682,43.945,20.996,32.715,29.785,34.668,0
1540168045.686,41.504,21.973,31.738,39.551,64.941,0
1540168045.690,46.875,22.461,25.391,32.715,70.312,0
1540168045.694,59.082,22.461,27.344,29.297,19.043,0
1540168045.698,48.828,20.996,26.367,28.809,30.762,0
1540168045.702,31.738,23.438,26.855,8.789,1.953,0
1540168045.705,28.320,20.508,29.785,7.324,-11.230,0
1540168045.709,31.250,16.602,27.832,28.320,20.996,0
1540168045.713,27.832,19.043,27.832,22.461,-19.531,0
1540168045.717,34.668,23.438,29.297,8.789,27.344,0
1540168045.721,43.945,24.902,26.855,25.879,25.391,0
1540168045.725,47.852,24.414,28.320,45.898,19.043,0
1540168045.729,43.457,21.973,31.738,32.715,54.199,0
1540168045.733,28.320,20.508,29.785,16.602,35.156,0
1540168045.737,30.762,23.926,26.855,20.508,78.613,0
1540168045.741,32.227,24.902,29.297,33.203,62.988,0
1540168045.745,29.297,25.879,29.297,35.645,-15.137,0
1540168045.748,39.062,24.902,24.414,21.973,48.340,0
1540168045.752,40.527,21.973,24.902,21.973,23.926,0
1540168045.756,35.645,20.996,27.344,25.879,-19.531,0
1540168045.760,34.668,20.996,27.832,24.902,22.949,0
1540168045.764,36.133,23.438,28.320,26.367,8.789,0
1540168045.768,37.598,23.926,28.809,27.832,2.441,0
1540168045.772,47.363,21.484,30.273,24.902,54.199,0
1540168045.776,51.270,26.367,28.809,26.367,72.266,0
1540168045.780,41.016,29.785,21.973,36.133,19.043,0
1540168045.784,37.109,27.344,25.391,36.621,-6.348,0
1540168045.788,41.992,30.273,31.250,25.391,83.496,0
1540168045.791,44.922,29.297,31.250,27.344,73.242,0
1540168045.795,54.688,26.367,35.645,32.227,-11.230,0
1540168045.799,62.012,26.367,36.133,23.926,-18.555,0
1540168045.803,57.129,23.926,33.203,18.555,-10.254,0
1540168045.807,62.988,24.902,30.762,21.973,-14.648,0
1540168045.811,67.871,28.809,29.297,17.578,6.348,0
1540168045.815,76.660,29.785,30.762,28.320,51.758,0
1540168045.819,65.430,30.762,28.809,43.457,64.941,0
1540168045.823,46.875,29.785,27.832,32.715,55.664,0
1540168045.827,50.781,23.438,29.785,24.414,106.445,0
1540168045.830,62.500,23.438,28.809,7.812,44.434,0
1540168045.834,68.848,24.902,24.902,5.371,-5.859,0
1540168045.838,56.641,22.949,25.879,26.367,106.934,0
1540168045.842,49.316,25.391,28.809,24.902,77.148,0
1540168045.846,60.547,26.855,29.785,13.184,33.691,0
1540168045.850,80.566,30.273,29.785,25.879,14.648,0
1540168045.854,95.703,33.691,23.926,35.645,-17.090,0
1540168045.858,100.586,30.762,25.879,32.715,21.973,0
1540168045.862,103.516,24.902,30.273,20.020,57.617,0
1540168045.866,113.770,21.484,24.902,5.859,30.762,0
1540168045.870,98.633,22.461,24.902,18.066,-10.254,0
1540168045.873,78.125,26.855,26.855,28.809,10.742,0
1540168045.877,84.961,29.785,25.391,24.902,8.301,0
1540168045.881,90.820,32.715,28.320,31.738,48.828,0
1540168045.885,83.984,32.715,30.762,29.785,81.055,0
1540168045.889,79.102,31.738,29.297,16.602,10.742,0
1540168045.893,83.984,31.250,29.297,31.250,-43.457,0
1540168045.897,89.355,31.738,31.738,32.715,-79.590,0
1540168045.901,82.520,32.715,31.250,10.742,-18.066,0
1540168045.905,68.359,33.691,27.832,8.301,10.254,0
1540168045.909,57.617,29.297,23.438,23.926,-7.324,0
1540168045.913,48.828,27.344,25.879,33.691,14.160,0
1540168045.916,48.828,29.297,26.367,29.785,38.086,0
1540168045.920,56.641,26.367,28.809,45.410,60.547,0
1540168045.924,45.410,24.902,27.832,44.922,41.016,0
1540168045.928,32.715,26.367,25.879,26.855,33.691,0
1540168045.932,41.504,27.344,32.227,36.621,26.367,0
1540168045.936,33.203,26.855,33.691,22.949,52.246,0
1540168045.940,24.902,24.414,30.273,19.531,52.246,0
1540168045.944,33.691,25.391,27.344,34.668,16.113,0
1540168045.948,47.852,25.879,29.785,30.273,25.391,0
1540168045.952,55.664,26.367,30.273,21.484,-10.742,0
1540168045.955,47.852,27.344,26.367,28.809,-4.395,0
1540168045.959,33.203,24.414,30.273,20.508,10.742,0
1540168045.963,23.926,22.461,34.668,10.254,27.832,0
1540168045.967,34.668,20.508,31.250,10.254,57.129,0
1540168045.971,42.480,19.043,32.227,8.789,-12.695,0
1540168045.975,43.945,21.484,35.645,29.785,-31.738,0
1540168045.979,53.711,23.438,30.762,47.363,24.414,0
1540168045.983,49.805,25.391,27.344,20.996,23.438,0
1540168045.987,41.504,25.391,26.367,3.418,64.453,0
1540168045.991,49.316,24.414,29.297,12.695,43.457,0
1540168045.995,44.922,23.438,30.273,14.648,24.414,0
1540168045.998,47.363,24.414,31.250,15.625,53.223,0
1540168046.002,44.922,23.926,35.645,25.879,61.523,0
1540168046.006,39.062,23.438,28.809,25.879,68.359,0
1540168046.010,42.969,22.949,26.367,9.766,32.715,0
1540168046.014,48.828,20.508,28.320,5.859,21.973,0
1540168046.018,50.781,21.973,25.391,11.719,6.836,0
1540168046.022,43.457,22.949,28.320,17.090,-21.973,0
1540168046.026,44.434,25.879,28.809,24.902,-4.883,0
1540168046.030,47.363,27.344,25.879,22.949,10.742,0
1540168046.034,52.246,24.414,27.832,20.996,-27.344,0
1540168046.038,50.293,22.949,31.250,20.020,-21.973,0
1540168046.041,45.898,23.438,32.227,28.320,28.320,0
1540168046.045,56.641,25.879,35.645,31.250,35.156,0
1540168046.049,61.523,26.367,34.668,23.438,50.781,0
1540168046.053,44.922,22.949,32.227,32.227,46.875,0
1540168046.057,43.945,22.949,32.715,36.133,18.555,0
1540168046.061,43.457,23.438,32.715,35.645,34.668,0
1540168046.065,38.086,24.414,31.250,39.551,28.320,0
1540168046.069,39.062,24.902,27.832,32.227,30.762,0
1540168046.073,39.551,22.949,28.809,19.531,40.039,0
1540168046.077,38.086,26.367,28.320,14.160,-4.883,0
1540168046.080,39.551,28.320,26.367,24.414,24.414,0
1540168046.084,47.852,29.785,31.250,33.203,39.551,0
1540168046.088,54.688,31.738,34.180,27.832,9.277,0
1540168046.092,43.457,28.809,29.297,37.598,62.988,0
1540168046.096,29.297,29.785,29.297,41.992,49.316,0
1540168046.100,33.203,32.715,31.738,31.250,-5.859,0
1540168046.104,35.156,31.738,27.344,33.691,11.230,0
1540168046.108,37.598,30.762,28.320,40.527,4.883,0
1540168046.112,42.480,29.785,32.715,33.203,34.180,0
1540168046.116,58.594,27.344,26.855,31.738,77.148,0
1540168046.120,70.312,31.738,22.461,37.109,10.742,0
1540168046.123,65.918,30.762,24.414,29.297,2.441,0
1540168046.127,75.195,26.855,30.762,29.785,23.926,0
1540168046.131,93.262,29.785,35.156,34.668,12.695,0
1540168046.135,91.797,26.855,33.691,33.203,49.316,0
1540168046.139,88.379,29.297,26.855,30.273,-2.930,0
1540168046.143,84.473,33.691,24.414,28.320,-18.555,0
1540168046.147,82.520,30.762,21.973,15.137,44.922,0
1540168046.151,83.008,30.273,20.508,32.715,49.805,0
1540168046.155,80.566,28.809,27.832,39.551,-14.648,0
1540168046.159,92.285,28.320,31.250,22.949,10.254,0
1540168046.163,91.309,27.344,28.809,25.879,26.855,0
1540168046.166,88.379,26.367,29.297,23.438,-17.578,0
1540168046.170,100.586,26.855,28.809,35.156,20.996,0
1540168046.174,111.328,28.320,30.273,38.574,58.594,0
1540168046.178,124.512,28.320,31.738,30.762,69.336,0
1540168046.182,132.324,25.879,28.809,33.691,47.852,0
1540168046.186,125.488,27.344,29.297,31.250,65.430,0
1540168046.190,119.141,30.762,35.645,31.738,65.430,0
1540168046.194,125.977,29.785,32.715,33.691,27.344,0
1540168046.198,126.953,27.832,27.344,16.602,22.949,0
1540168046.202,127.441,26.855,27.344,25.879,27.832,0
1540168046.205,132.812,24.902,27.344,32.227,26.855,1
1540168046.209,136.230,26.367,31.250,38.574,41.504,0
1540168046.213,140.625,27.832,31.738,51.758,29.785,0
1540168046.217,131.348,23.926,27.832,29.297,43.457,0
1540168046.221,119.629,26.367,27.344,22.461,24.414,0
1540168046.225,112.793,30.273,28.809,30.762,-4.395,0
1540168046.229,111.816,28.320,28.809,24.902,-6.348,0
1540168046.233,108.398,29.785,29.785,23.926,28.809,0
1540168046.237,99.121,32.227,31.250,30.273,24.414,0
1540168046.241,93.750,28.809,26.367,38.086,-6.348,0
1540168046.245,88.867,25.879,26.855,46.875,22.461,0
1540168046.248,83.496,28.809,25.391,43.457,-30.273,0
1540168046.252,74.707,27.832,22.949,16.113,-41.504,0
1540168046.256,73.242,25.391,25.391,11.230,18.555,0
1540168046.260,63.477,26.855,24.902,14.648,29.297,0
1540168046.264,51.758,28.320,26.367,10.254,14.160,0
1540168046.268,44.922,25.391,22.949,19.043,28.809,0
1540168046.272,38.086,23.438,15.625,19.531,-3.906,0
1540168046.276,50.293,26.855,21.973,22.949,-54.688,0
1540168046.280,57.129,26.855,26.367,26.367,-20.996,0
1540168046.284,41.504,24.902,20.020,7.324,59.570,0
1540168046.288,31.250,26.855,18.066,-3.418,76.172,0
1540168046.291,33.691,28.320,20.508,11.230,49.805,0
1540168046.295,37.109,30.273,22.949,28.809,72.266,0
1540168046.299,32.227,28.320,19.531,19.043,87.891,0
1540168046.303,34.180,24.902,19.043,0.977,82.520,0
1540168046.307,41.016,30.273,24.414,12.207,50.293,0
1540168046.311,22.949,34.668,28.320,28.809,44.922,0
1540168046.315,16.113,32.715,28.809,17.578,24.414,0
1540168046.319,25.879,31.250,26.367,7.324,46.875,0
1540168046.323,29.297,30.273,27.832,2.441,72.754,0
1540168046.327,26.367,30.762,23.926,5.859,33.691,0
1540168046.330,19.043,32.227,22.461,5.371,9.766,0
1540168046.334,6.836,31.250,24.414,2.441,13.184,0
1540168046.338,6.836,32.715,21.484,27.832,44.434,0
1540168046.342,21.973,30.762,21.484,27.344,16.602,0
1540168046.346,21.973,28.320,22.461,7.324,-32.227,0
1540168046.350,16.602,28.320,27.344,8.301,27.344,0
1540168046.354,22.949,27.344,29.785,15.625,49.805,0
1540168046.358,27.344,26.855,23.438,27.832,34.180,0
1540168046.362,23.926,27.832,24.902,28.809,75.684,0
1540168046.366,25.879,27.832,26.855,23.438,76.660,0
1540168046.370,31.250,28.320,23.438,21.973,62.988,0
1540168046.373,32.227,27.832,21.973,23.438,0.977,0
1540168046.377,42.480,27.832,21.973,30.762,-9.766,0
1540168046.381,48.828,26.855,24.902,35.156,40.527,0
1540168046.385,44.922,24.414,26.855,30.762,2.441,0
1540168046.389,35.156,26.367,27.344,34.668,-24.414,0
1540168046.393,36.133,27.832,30.762,18.555,41.016,0
1540168046.397,35.156,29.785,31.250,5.371,51.758,0
1540168046.401,23.438,30.762,25.391,8.789,70.312,0
1540168046.405,24.414,31.738,21.973,15.137,70.312,0
1540168046.409,28.320,29.785,26.855,25.879,-2.930,0
1540168046.413,27.832,27.344,34.180,32.227,-23.438,0
1540168046.416,24.902,29.297,31.250,13.184,33.203,0
1540168046.420,20.020,30.762,24.902,0.000,35.645,0
1540168046.424,26.367,30.273,29.785,13.184,35.645,0
1540168046.428,29.297,30.762,27.344,26.855,11.719,0
1540168046.432,21.484,30.273,22.949,16.113,1.953,0
1540168046.436,18.555,29.297,28.320,7.812,24.902,0
1540168046.440,30.273,29.785,25.879,22.461,53.711,0
1540168046.444,36.133,25.879,24.902,35.156,58.594,0
1540168046.448,25.391,25.879,24.414,26.367,45.410,0
1540168046.452,27.344,27.832,24.902,8.789,93.750,0
1540168046.455,34.668,29.297,29.785,12.695,53.711,0
1540168046.459,38.574,31.250,29.785,19.531,52.734,0
1540168046.463,38.574,29.297,28.809,21.484,74.707,0
1540168046.467,26.855,30.762,29.297,17.090,26.367,0
1540168046.471,18.066,32.715,26.855,24.414,41.504,0
1540168046.475,20.996,28.809,18.555,41.016,22.949,0
1540168046.479,23.926,26.367,22.461,28.320,37.109,0
1540168046.483,28.809,25.879,28.809,10.742,52.734,0
1540168046.487,28.809,26.855,26.855,12.695,29.785,0
1540168046.491,36.133,30.273,27.832,8.789,44.922,0
1540168046.495,42.969,29.297,30.273,5.371,61.035,0
1540168046.498,29.297,27.832,29.297,8.301,84.473,0
1540168046.502,14.648,27.832,30.762,7.324,16.113,0
1540168046.506,14.160,22.949,35.645,18.555,7.324,0
1540168046.510,22.949,20.508,36.621,31.250,48.828,0
1540168046.514,32.227,23.438,40.039,23.926,22.461,0
1540168046.518,36.133,25.879,37.109,12.695,16.602,0
1540168046.522,36.621,29.785,34.668,27.832,18.066,0
1540168046.526,35.645,30.762,37.598,47.363,-4.883,0
1540168046.530,43.945,26.855,37.109,27.344,-44.922,0
1540168046.534,49.805,26.367,33.203,15.625,3.906,0
1540168046.538,44.434,26.367,30.762,22.949,60.059,0
1540168046.541,41.504,25.391,32.715,27.832,9.766,0
1540168046.545,44.434,25.391,31.738,36.621,-3.906,0
1540168046.549,52.734,23.926,30.273,21.973,32.227,0
1540168046.553,61.523,25.391,30.273,17.090,10.254,0
1540168046.557,71.777,26.855,30.762,16.602,-46.387,0
1540168046.561,67.383,24.414,33.203,16.113,-25.879,0
1540168046.565,74.707,26.855,33.203,37.598,-6.836,0
1540168046.569,66.406,27.344,35.645,40.527,20.996,0
1540168046.573,43.945,27.832,34.180,22.949,6.836,0
1540168046.577,32.715,27.344,31.738,20.996,20.996,0
1540168046.580,29.297,27.832,33.203,17.090,4.883,0
1540168046.584,41.016,29.785,32.715,21.484,6.836,0
1540168046.588,37.109,29.297,31.250,37.598,23.926,0
1540168046.592,28.809,31.738,30.762,51.270,40.527,0
1540168046.596,33.203,32.227,31.250,42.480,62.500,0
1540168046.600,41.992,30.273,28.320,25.391,1.465,0
1540168046.604,48.340,31.250,27.832,27.344,8.789,0
1540168046.608,40.039,35.645,30.762,36.621,12.695,0
1540168046.612,38.086,36.621,32.227,30.273,32.715,0
1540168046.616,32.715,35.645,33.691,39.062,77.637,0
1540168046.620,28.809,32.715,30.762,43.457,42.969,0
1540168046.623,40.039,30.273,27.344,23.926,-5.371,0
1540168046.627,40.039,34.668,28.320,20.508,-37.598,0
1540168046.631,48.340,33.691,27.832,34.668,21.484,0
1540168046.635,54.199,26.855,28.809,40.527,20.508,0
1540168046.639,54.199,25.879,30.762,33.203,16.602,0
1540168046.643,51.758,29.297,30.762,25.391,43.945,0
1540168046.647,43.457,32.715,29.297,27.832,61.523,0
1540168046.651,45.410,33.203,27.832,30.273,70.801,0
1540168046.655,41.016,31.250,26.855,28.809,4.883,0
1540168046.659,44.922,32.227,29.297,31.250,-33.691,0
1540168046.663,52.734,34.668,28.320,28.320,-10.254,0
1540168046.666,52.246,32.715,27.832,25.879,-0.488,0
1540168046.670,46.387,34.668,32.715,22.461,60.059,0
1540168046.674,37.598,34.668,32.227,27.832,43.457,0
1540168046.678,47.363,33.691,28.809,42.480,39.551,0
1540168046.682,58.105,36.621,24.902,43.945,87.402,0
1540168046.686,44.434,31.738,24.902,25.391,32.715,0
1540168046.690,34.668,24.414,28.809,18.555,43.945,0
1540168046.694,33.691,24.414,30.762,19.043,57.617,0
1540168046.698,25.879,26.367,34.668,19.531,40.527,0
1540168046.702,25.879,28.809,34.668,31.738,29.785,0
1540168046.705,33.203,31.250,29.297,35.156,36.621,0
1540168046.709,34.180,29.297,27.832,19.043,-8.789,0
1540168046.713,39.551,28.809,31.250,14.648,13.184,0
1540168046.717,43.457,28.809,32.715,23.926,32.715,0
1540168046.721,46.875,28.320,28.320,38.086,-39.062,0
1540168046.725,59.570,28.809,26.367,45.410,-23.438,0
1540168046.729,72.754,29.297,27.344,34.668,22.461,0
1540168046.733,73.730,29.785,27.344,26.367,85.449,0
1540168046.737,58.594,29.785,22.461,17.090,59.082,0
1540168046.741,50.781,27.832,22.461,7.812,46.387,0
1540168046.745,50.293,22.949,26.855,20.020,75.684,0
1540168046.748,64.941,20.020,26.367,32.227,-23.926,0
1540168046.752,74.219,21.973,26.855,18.555,-22.461,0
1540168046.756,62.012,25.879,22.461,10.254,28.320,0
1540168046.760,62.988,27.344,21.973,21.484,4.883,0
1540168046.764,71.777,26.855,27.344,26.855,-12.695,0
1540168046.768,66.895,28.809,30.273,25.391,-7.812,0
1540168046.772,60.059,28.809,29.785,22.949,4.883,0
1540168046.776,68.848,29.297,29.297,21.973,47.852,0
1540168046.780,79.102,31.738,30.762,33.691,107.422,0
1540168046.784,83.984,32.715,32.227,28.320,34.668,0
1540168046.788,90.332,31.738,30.762,23.926,-23.438,0
1540168046.791,77.148,33.691,27.832,25.391,0.488,0
1540168046.795,59.570,36.133,27.832,14.648,1.465,0
1540168046.799,64.453,35.645,25.391,19.531,4.883,0
1540168046.803,64.941,34.668,25.391,37.109,36.133,0
1540168046.807,62.012,32.715,27.832,38.086,35.156,0
1540168046.811,60.547,33.203,28.320,29.297,28.320,0
1540168046.815,67.383,34.180,28.320,31.738,69.824,0
1540168046.819,68.359,34.180,29.785,23.438,48.828,0
1540168046.823,76.660,34.668,28.809,18.066,53.223,0
1540168046.827,86.426,37.109,29.785,28.809,37.109,0
1540168046.830,82.031,37.109,27.832,23.438,15.625,0
1540168046.834,82.031,34.668,27.344,15.625,28.809,0
1540168046.838,73.730,30.762,28.809,16.602,0.488,1
1540168046.842,80.566,31.738,27.832,23.438,45.898,0
1540168046.846,83.984,30.762,30.273,35.645,36.621,0
1540168046.850,65.918,24.414,34.180,47.852,18.066,0
1540168046.854,61.523,28.320,35.645,49.316,73.730,0
1540168046.858,64.453,30.762,37.109,39.551,-11.230,0
1540168046.862,68.359,25.879,34.180,28.320,-18.555,0
1540168046.866,77.637,26.855,30.273,20.508,66.406,0
1540168046.870,80.566,27.344,31.250,20.020,50.781,0
1540168046.873,68.359,27.832,32.227,29.785,-8.789,0
1540168046.877,67.871,27.344,33.691,38.574,-5.371,0
1540168046.881,85.938,26.367,33.691,39.062,52.246,0
1540168046.885,90.332,27.832,33.691,45.898,39.551,0
1540168046.889,77.637,28.320,33.203,49.316,29.785,0
1540168046.893,68.848,29.297,31.738,39.551,44.434,0
1540168046.897,66.895,26.855,28.809,32.715,35.156,0
1540168046.901,78.125,27.344,29.785,28.320,60.059,0
1540168046.905,70.801,27.344,26.855,33.691,72.266,0
1540168046.909,51.758,28.809,22.949,33.203,50.781,0
1540168046.913,45.898,30.762,24.902,29.297,61.523,0
1540168046.916,47.363,28.809,24.902,26.367,93.750,0
1540168046.920,46.875,32.227,23.438,41.992,38.086,0
1540168046.924,41.016,30.762,24.414,34.180,-14.648,0
1540168046.928,42.969,29.297,28.320,15.137,31.738,0
1540168046.932,40.527,31.738,28.809,12.207,22.949,0
1540168046.936,35.156,29.297,31.250,25.391,-27.832,0
1540168046.940,47.363,29.297,32.227,33.691,-45.410,0
1540168046.944,39.551,29.297,30.762,38.086,-24.414,0
1540168046.948,20.508,25.879,32.227,38.086,-21.484,0
1540168046.952,17.090,27.832,33.691,17.578,-18.555,0
1540168046.955,17.578,26.855,33.203,16.602,47.852,0
1540168046.959,25.391,26.367,33.203,25.879,34.668,0
1540168046.963,32.715,29.297,33.203,23.438,33.203,0
1540168046.967,41.504,30.762,31.738,26.855,49.316,0
1540168046.971,40.527,33.203,28.809,31.738,33.691,0
1540168046.975,47.363,33.203,24.902,32.227,58.594,0
1540168046.979,57.129,33.691,23.926,30.762,46.387,0
1540168046.983,53.711,34.180,24.902,32.715,10.254,0
1540168046.987,49.316,36.133,27.344,28.320,37.598,0
1540168046.991,50.781,38.086,30.762,26.855,49.316,0
1540168046.995,48.340,34.668,22.949,29.785,18.066,0
1540168046.998,45.898,32.715,17.090,29.297,23.438,0
1540168047.002,48.340,30.762,24.414,35.645,31.738,0
1540168047.006,51.758,30.762,27.832,44.434,15.625,0
1540168047.010,56.641,33.203,27.832,52.246,35.156,0
1540168047.014,54.688,30.273,28.320,45.410,20.508,0
1540168047.018,51.758,29.297,22.949,46.387,-18.066,0
1540168047.022,41.016,30.762,20.508,41.504,-10.742,0
1540168047.026,35.645,27.344,23.926,31.738,68.848,0
1540168047.030,40.039,27.832,24.902,25.879,98.633,0
1540168047.034,42.480,29.297,22.461,17.578,58.594,0
1540168047.038,37.598,27.832,25.391,29.297,53.223,0
1540168047.041,37.598,28.320,25.879,35.645,126.953,0
1540168047.045,46.387,28.809,24.902,51.270,83.008,0
1540168047.049,57.129,26.855,25.391,52.734,-28.320,0
1540168047.053,56.641,25.879,25.391,40.527,-6.348,0
1540168047.057,54.199,28.320,26.367,38.574,31.738,0
1540168047.061,52.734,28.320,22.461,20.996,-2.441,0
1540168047.065,55.664,25.879,23.926,25.391,0.977,0
1540168047.069,58.594,26.367,24.414,43.945,72.266,0
1540168047.073,63.477,25.879,16.113,42.480,68.359,0
1540168047.077,59.570,25.879,20.508,28.320,21.484,0
1540168047.080,55.176,22.461,25.391,18.555,7.812,0
1540168047.084,59.570,20.020,23.926,17.578,49.805,0
1540168047.088,55.176,21.973,24.414,16.113,73.242,0
1540168047.092,59.570,20.020,23.926,22.949,20.508,0
1540168047.096,57.129,20.508,21.973,33.203,-31.738,0
1540168047.100,48.340,23.438,20.020,33.691,-15.625,0
1540168047.104,48.340,22.949,23.438,28.320,24.414,0
1540168047.108,53.223,22.461,22.949,23.926,30.762,0
1540168047.112,59.570,22.461,17.578,22.461,-1.953,0
1540168047.116,75.684,20.508,17.578,38.574,27.344,0
1540168047.120,79.590,18.066,20.508,40.039,59.570,0
1540168047.123,55.664,20.020,23.438,18.555,41.992,0
1540168047.127,45.410,22.461,22.461,15.625,-32.227,0
1540168047.131,51.270,20.020,24.414,24.414,-6.348,0
1540168047.135,50.293,19.043,27.344,27.832,37.598,0
1540168047.139,62.500,22.461,23.438,16.602,-1.953,0
1540168047.143,66.895,21.484,17.090,12.207,-11.230,0
1540168047.147,53.223,20.020,16.113,11.230,-8.301,0
1540168047.151,50.781,23.438,19.531,13.184,1.953,0
1540168047.155,61.523,26.855,20.020,19.531,-28.320,0
1540168047.159,63.477,26.367,20.020,16.113,-20.508,0
1540168047.163,48.340,21.973,24.902,12.695,18.555,0
1540168047.166,46.387,20.020,27.832,18.066,20.508,0
1540168047.170,62.500,19.043,26.367,27.344,47.363,0
1540168047.174,69.336,18.066,25.391,24.414,36.133,0
1540168047.178,64.453,20.020,28.809,23.438,37.598,0
1540168047.182,70.312,19.043,31.250,37.109,53.711,0
1540168047.186,68.359,19.531,27.344,37.598,17.090,0
1540168047.190,71.777,23.926,28.320,22.949,25.879,0
1540168047.194,81.543,24.414,31.250,28.809,10.742,0
1540168047.198,73.242,23.926,29.785,30.762,53.223,0
1540168047.202,59.570,23.926,25.391,18.555,42.480,0
1540168047.205,51.758,25.391,20.996,22.949,29.785,0
1540168047.209,45.898,25.879,21.973,39.551,41.992,0
