timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1540168718.424,39.551,32.715,39.062,46.875,14.160,0
1540168718.428,42.480,26.855,31.250,36.621,33.203,0
1540168718.432,40.527,21.973,25.391,33.203,83.984,0
1540168718.436,49.316,29.297,28.809,33.203,35.156,0
1540168718.440,59.570,35.645,30.273,25.879,-1.953,0
1540168718.444,63.965,39.062,32.227,26.855,5.859,0
1540168718.448,69.336,27.832,36.133,35.156,0.488,0
1540168718.452,72.266,15.625,36.133,41.016,7.324,0
1540168718.455,69.336,29.297,31.738,34.668,10.254,0
1540168718.459,50.781,38.574,28.809,24.902,16.602,0
1540168718.463,44.922,33.691,30.273,34.180,56.641,0
1540168718.467,47.363,31.250,32.715,39.551,43.945,0
1540168718.471,39.062,31.738,33.691,42.480,1.953,0
1540168718.475,30.762,29.297,32.227,45.410,21.484,0
1540168718.479,33.691,27.344,31.738,43.945,-19.043,0
1540168718.483,44.434,25.391,34.668,45.898,4.883,0
1540168718.487,44.922,22.949,35.156,52.246,74.219,0
1540168718.491,41.504,21.484,31.738,54.688,62.500,0
1540168718.495,39.062,29.785,27.344,38.574,3.906,0
1540168718.498,42.969,31.738,29.785,34.668,-15.625,0
1540168718.502,44.922,32.715,35.156,40.527,31.738,0
1540168718.506,37.598,25.879,31.250,39.062,76.660,0
1540168718.510,31.738,15.625,31.250,43.457,96.680,0
1540168718.514,34.180,28.809,34.668,39.551,65.918,0
1540168718.518,37.598,36.621,33.691,40.039,9.277,0
1540168718.522,39.551,35.156,35.156,47.852,33.203,0
1540168718.526,39.062,36.621,32.715,43.457,52.246,0
1540168718.530,35.645,38.574,27.832,42.480,-19.531,0
1540168718.534,35.156,38.086,26.855,42.969,0.000,0
1540168718.538,41.504,34.180,28.320,40.039,68.848,0
1540168718.541,39.551,30.273,28.320,40.527,13.184,0
1540168718.545,38.086,29.297,33.203,41.016,-24.902,0
1540168718.549,42.480,25.391,37.109,47.363,-11.230,0
1540168718.553,47.852,21.973,37.598,49.805,9.277,0
1540168718.557,51.758,22.949,37.109,41.992,14.648,0
1540168718.561,51.270,27.344,32.227,40.527,50.781,0
1540168718.565,48.340,27.344,28.809,39.062,22.949,0
1540168718.569,48.340,26.855,30.273,41.504,19.043,0
1540168718.573,49.805,28.320,34.668,45.410,39.062,0
1540168718.577,42.969,26.367,33.691,41.504,51.758,0
1540168718.580,55.176,28.320,31.738,40.039,33.203,0
1540168718.584,62.500,31.250,34.180,46.875,27.344,0
1540168718.588,52.246,30.762,34.180,47.363,36.133,0
1540168718.592,54.199,30.762,33.203,44.434,15.625,0
1540168718.596,56.641,32.715,33.691,44.922,3.418,0
1540168718.600,49.805,28.320,33.691,41.504,-16.113,0
1540168718.604,49.805,27.344,33.203,41.016,-26.367,0
1540168718.608,46.387,26.855,33.691,41.504,21.484,0
1540168718.612,38.574,25.879,34.180,35.156,62.500,0
1540168718.616,39.062,19.531,35.156,27.344,41.504,0
1540168718.620,49.316,14.648,32.715,34.180,45.898,0
1540168718.623,54.688,14.648,32.227,39.551,22.461,0
1540168718.627,51.270,10.742,36.133,36.133,-13.184,0
1540168718.631,48.340,23.926,35.156,32.227,24.902,0
1540168718.635,49.316,37.598,29.297,33.691,14.160,0
1540168718.639,47.852,41.016,27.832,34.180,36.133,0
1540168718.643,44.434,42.969,30.762,30.273,71.289,1
1540168718.647,44.434,42.480,34.180,29.785,49.316,0
1540168718.651,41.016,37.598,32.227,29.785,50.293,0
1540168718.655,44.922,35.645,31.738,34.668,46.875,0
1540168718.659,44.922,37.598,34.180,32.227,14.648,0
1540168718.663,43.945,32.715,29.297,29.785,23.926,0
1540168718.666,46.387,26.367,26.367,35.156,19.043,0
1540168718.670,46.387,28.320,30.762,40.039,-11.230,0
1540168718.674,45.898,31.250,35.156,35.156,27.832,0
1540168718.678,41.992,26.855,34.180,23.438,1.953,0
1540168718.682,39.551,23.926,34.668,23.926,3.906,0
1540168718.686,44.434,27.344,36.621,27.832,30.762,0
1540168718.690,46.387,28.809,36.621,29.297,44.434,0
1540168718.694,43.945,26.367,34.180,34.668,39.551,0
1540168718.698,43.945,19.531,34.668,32.227,35.156,0
1540168718.702,41.992,23.926,32.227,28.320,59.082,0
1540168718.705,41.504,31.738,25.879,34.668,49.805,0
1540168718.709,38.574,31.250,27.832,39.551,38.574,0
1540168718.713,40.527,28.809,34.668,37.109,20.508,0
1540168718.717,43.457,29.297,35.645,37.598,18.555,0
1540168718.721,42.969,27.344,33.691,43.457,41.992,0
1540168718.725,41.992,25.879,32.715,41.992,44.922,0
1540168718.729,43.945,29.785,36.621,43.945,31.250,0
1540168718.733,43.945,31.250,35.645,49.805,-0.488,0
1540168718.737,44.434,30.762,29.297,48.828,7.324,0
1540168718.741,42.969,32.715,35.156,44.434,-4.883,0
1540168718.745,39.551,38.086,38.574,39.062,-10.742,0
1540168718.748,41.504,40.039,36.621,41.504,-9.277,0
1540168718.752,44.922,38.574,33.203,47.363,-24.902,0
1540168718.756,41.504,36.133,31.250,43.457,22.949,0
1540168718.760,33.691,32.715,34.180,39.551,-12.207,0
1540168718.764,28.809,29.785,36.133,33.691,-28.809,0
1540168718.768,28.320,35.645,38.086,33.203,37.598,0
1540168718.772,34.180,39.062,40.527,34.668,30.762,0
1540168718.776,29.785,36.621,37.109,34.180,52.734,0
1540168718.780,30.273,38.086,31.738,29.785,33.203,0
1540168718.784,34.668,34.668,31.250,28.809,-44.434,0
1540168718.788,32.227,29.785,30.762,37.598,6.348,0
1540168718.791,32.715,33.203,33.691,36.621,48.340,0
1540168718.795,31.738,31.250,33.691,29.785,10.742,0
1540168718.799,31.738,30.273,33.691,32.227,72.266,0
1540168718.803,36.133,33.691,36.621,38.574,71.777,0
1540168718.807,36.133,32.715,38.086,39.551,17.578,0
1540168718.811,33.691,31.250,35.156,37.598,-0.488,0
1540168718.815,34.180,29.785,30.762,33.691,-7.324,0
1540168718.819,36.133,24.414,28.320,34.180,-14.160,0
1540168718.823,39.551,27.832,29.785,35.645,34.180,0
1540168718.827,35.645,36.621,38.574,34.668,58.594,0
1540168718.830,34.180,37.109,44.434,32.715,59.570,0
1540168718.834,41.992,30.273,42.480,29.785,59.570,0
1540168718.838,43.945,29.297,35.156,28.809,3.418,0
1540168718.842,33.203,37.598,28.320,28.809,35.156,0
1540168718.846,28.320,32.715,26.367,28.809,64.453,0
1540168718.850,30.273,24.414,27.344,25.391,35.645,0
1540168718.854,38.574,31.250,31.250,23.926,36.621,0
1540168718.858,39.062,32.227,35.645,27.832,2.930,0
1540168718.862,28.320,26.855,36.621,23.438,-3.906,0
1540168718.866,27.344,26.367,37.109,22.461,22.461,0
1540168718.870,30.762,24.902,37.109,31.250,20.996,0
1540168718.873,33.203,25.879,33.691,36.621,43.457,0
1540168718.877,30.273,30.273,32.715,30.273,81.055,0
1540168718.881,31.250,31.250,31.250,25.391,78.613,0
1540168718.885,33.691,30.273,32.227,31.250,60.059,0
1540168718.889,36.133,31.738,34.668,41.016,58.594,0
1540168718.893,39.551,32.715,33.691,38.086,52.246,0
1540168718.897,35.156,31.250,36.621,28.809,3.418,0
1540168718.901,30.273,29.785,38.086,33.691,-1.465,0
1540168718.905,33.203,31.250,34.668,37.109,21.484,0
1540168718.909,28.320,29.785,31.738,31.738,57.129,0
1540168718.913,23.926,27.832,31.738,27.832,107.422,0
1540168718.916,27.832,25.391,35.156,27.344,77.148,0
1540168718.920,34.180,22.949,37.598,33.691,11.719,0
1540168718.924,36.621,16.113,40.039,38.574,16.602,0
1540168718.928,37.598,20.020,36.133,34.668,39.062,0
1540168718.932,37.109,35.645,31.738,26.855,21.973,0
1540168718.936,37.598,42.480,32.715,27.832,42.969,0
1540168718.940,41.016,43.457,30.273,32.227,12.207,0
1540168718.944,32.715,42.480,29.297,32.227,-17.090,0
1540168718.948,26.855,41.992,29.785,32.227,-1.953,0
1540168718.952,31.738,39.062,29.785,36.133,9.277,0
1540168718.955,34.180,33.203,32.227,37.109,20.020,0
1540168718.959,30.273,33.203,30.762,34.180,49.805,0
1540168718.963,28.809,36.621,29.297,31.250,88.867,0
1540168718.967,28.809,31.250,34.180,30.762,70.312,0
1540168718.971,34.668,26.855,38.574,39.551,26.855,0
1540168718.975,34.180,27.344,38.574,42.480,10.254,0
1540168718.979,30.762,30.762,35.156,39.551,36.621,0
1540168718.983,29.785,34.668,27.832,37.109,28.809,0
1540168718.987,32.227,35.156,29.297,35.645,28.320,0
1540168718.991,32.227,33.203,34.668,38.086,79.102,0
1540168718.995,26.855,30.273,33.203,29.297,35.156,0
1540168718.998,28.320,29.785,31.250,15.625,38.086,0
1540168719.002,23.926,31.738,28.809,19.043,20.508,0
1540168719.006,22.461,32.227,27.344,23.926,18.066,0
1540168719.010,22.949,35.156,27.344,24.414,73.242,0
1540168719.014,22.949,40.527,22.949,22.461,41.992,0
1540168719.018,24.902,29.785,24.414,25.391,10.742,0
1540168719.022,25.879,29.785,23.926,24.414,-16.113,0
1540168719.026,23.926,39.551,23.438,20.996,18.555,0
1540168719.030,20.020,38.086,27.832,20.508,48.828,0
1540168719.034,18.555,37.598,24.414,22.949,6.348,0
1540168719.038,23.926,35.645,22.949,32.715,27.344,0
1540168719.041,21.973,34.668,24.414,31.738,14.160,0
1540168719.045,22.461,30.273,25.879,24.414,10.742,0
1540168719.049,25.391,27.344,30.762,25.391,5.371,0
1540168719.053,28.320,34.668,33.203,28.809,-15.625,0
1540168719.057,30.762,28.809,32.715,29.297,61.035,0
1540168719.061,30.762,22.949,32.227,23.926,38.086,0
1540168719.065,28.320,30.273,31.738,22.949,45.898,0
1540168719.069,25.391,34.180,32.715,29.785,11.719,0
1540168719.073,27.832,37.109,32.715,30.762,-21.484,0
1540168719.077,29.297,38.086,28.320,23.438,55.176,0
1540168719.080,26.855,34.668,26.367,18.555,38.574,0
1540168719.084,25.391,29.785,30.273,20.996,41.992,0
1540168719.088,32.715,26.367,33.691,28.320,39.062,0
1540168719.092,28.809,27.344,32.715,31.738,-5.859,0
1540168719.096,25.879,30.762,28.320,25.391,-6.348,0
1540168719.100,28.809,30.273,30.273,23.438,0.977,0
1540168719.104,28.320,30.273,35.156,27.344,25.879,0
1540168719.108,27.832,30.273,36.621,32.227,43.945,0
1540168719.112,23.926,28.809,32.227,27.344,6.836,0
1540168719.116,26.367,29.297,29.785,20.508,-18.066,0
1540168719.120,32.227,28.320,33.203,25.879,4.883,0
1540168719.123,24.414,23.926,32.715,22.461,16.113,0
1540168719.127,17.578,25.391,34.180,19.531,29.785,0
1540168719.131,23.926,20.508,37.109,25.879,35.645,0
1540168719.135,27.344,19.531,35.645,31.250,32.227,0
1540168719.139,30.762,23.438,35.645,32.715,96.680,0
1540168719.143,33.203,22.461,32.715,32.227,92.773,0
1540168719.147,27.344,27.344,28.809,19.043,16.602,0
1540168719.151,23.438,29.785,27.344,13.672,28.809,0
1540168719.155,24.902,24.902,23.438,21.973,78.125,0
1540168719.159,23.926,30.762,27.344,21.973,37.598,0
1540168719.163,21.484,22.949,27.832,19.043,-11.719,0
1540168719.166,22.461,18.066,26.367,21.484,37.109,0
1540168719.170,30.273,31.738,32.715,25.391,88.379,0
1540168719.174,26.367,32.227,35.645,24.414,76.660,0
1540168719.178,20.508,32.715,33.203,13.184,-31.250,0
1540168719.182,24.902,32.715,34.668,15.137,4.395,0
1540168719.186,22.949,33.203,37.598,24.902,12.207,0
1540168719.190,19.043,27.832,36.621,20.020,50.293,0
1540168719.194,13.184,20.996,35.645,17.578,47.852,0
1540168719.198,17.090,25.391,32.227,18.066,-26.855,0
1540168719.202,28.809,26.367,32.227,23.926,11.719,0
1540168719.205,31.250,23.926,34.668,30.273,28.809,0
1540168719.209,21.973,28.320,34.668,26.367,16.602,0
1540168719.213,17.578,33.203,32.227,17.090,19.531,0
1540168719.217,22.461,31.250,33.691,20.020,18.066,0
1540168719.221,23.438,27.832,35.645,27.832,42.969,0
1540168719.225,19.531,25.879,31.738,26.855,41.504,0
1540168719.229,18.066,24.414,30.762,27.832,-13.672,0
1540168719.233,21.484,24.902,34.180,26.367,25.391,0
1540168719.237,31.250,26.367,33.691,28.809,63.477,0
1540168719.241,30.273,29.297,35.156,29.785,58.594,0
1540168719.245,24.414,36.133,36.133,24.902,10.254,0
1540168719.248,21.484,35.645,30.762,21.484,34.668,0
1540168719.252,25.391,34.668,32.715,26.855,73.730,0
1540168719.256,28.809,33.691,35.156,34.180,21.973,0
1540168719.260,24.902,32.715,30.762,28.809,27.832,0
1540168719.264,30.762,36.621,32.715,31.738,42.969,0
1540168719.268,33.203,37.598,35.156,31.250,72.754,0
1540168719.272,27.344,33.203,36.133,20.996,82.520,0
1540168719.276,20.020,28.320,36.133,17.578,28.320,0
1540168719.280,20.996,31.250,36.133,14.160,29.297,0
1540168719.284,25.391,33.203,32.715,13.184,21.973,0
1540168719.288,23.438,27.832,28.809,14.648,-0.488,0
1540168719.291,20.996,33.203,33.203,14.160,38.086,0
1540168719.295,27.344,39.551,32.227,11.230,34.668,0
1540168719.299,37.109,41.504,31.738,11.719,5.859,0
1540168719.303,43.945,35.645,35.645,18.555,37.598,0
1540168719.307,48.340,25.391,36.621,22.949,38.086,0
1540168719.311,47.363,30.273,36.621,20.996,9.766,0
1540168719.315,48.828,38.086,36.621,18.555,24.414,0
1540168719.319,44.434,38.574,34.180,19.531,4.395,0
1540168719.323,36.133,34.180,33.691,25.391,-14.648,0
1540168719.327,30.273,33.691,37.109,30.273,50.781,0
1540168719.330,28.809,37.598,36.621,32.227,45.410,0
1540168719.334,31.250,37.109,35.645,33.203,48.828,0
1540168719.338,36.133,37.109,35.645,38.086,67.871,0
1540168719.342,31.738,39.551,36.621,38.086,41.504,0
1540168719.346,28.320,38.574,36.133,34.180,34.180,0
1540168719.350,29.785,36.133,34.180,32.227,41.016,1
1540168719.354,31.738,36.133,32.715,33.691,57.617,0
1540168719.358,29.785,33.203,31.738,33.203,21.973,0
1540168719.362,22.461,30.273,33.203,27.344,-44.434,0
1540168719.366,22.949,30.762,37.598,21.973,-21.973,0
1540168719.370,24.902,29.297,40.039,22.949,-12.207,0
1540168719.373,28.320,29.785,38.086,27.344,14.648,0
1540168719.377,25.391,28.320,36.621,23.438,62.500,0
1540168719.381,20.508,21.484,34.668,20.508,64.941,0
1540168719.385,19.531,18.066,27.832,24.902,102.539,0
1540168719.389,22.949,18.066,29.785,26.367,124.023,0
1540168719.393,19.531,31.250,34.180,22.949,36.621,0
1540168719.397,22.949,35.645,31.738,19.531,19.531,0
1540168719.401,34.668,29.785,35.156,24.902,80.566,0
1540168719.405,30.762,29.297,34.668,31.250,32.227,0
1540168719.409,24.902,29.785,28.809,32.227,21.973,0
1540168719.413,22.461,34.180,29.785,31.250,40.527,0
1540168719.416,23.926,32.715,29.297,27.832,-30.762,0
1540168719.420,28.320,25.391,28.809,27.344,4.395,0
1540168719.424,29.297,26.367,33.691,28.809,20.508,0
1540168719.428,28.809,26.367,34.668,21.973,-29.785,0
1540168719.432,29.785,18.555,30.762,17.090,40.527,0
1540168719.436,28.809,19.043,29.785,13.184,7.812,0
1540168719.440,25.391,25.879,28.320,14.648,-19.531,0
1540168719.444,20.508,27.832,24.414,19.531,20.508,0
1540168719.448,17.090,26.855,29.297,20.020,26.855,0
1540168719.452,13.672,24.902,34.668,14.160,64.941,0
1540168719.455,20.020,22.949,34.668,12.207,34.180,0
1540168719.459,27.344,26.855,36.133,25.391,-20.508,0
1540168719.463,23.438,27.832,29.785,1.953,31.250,0
1540168719.467,22.949,27.832,27.832,6.836,64.941,0
1540168719.471,32.227,27.344,34.668,39.551,30.762,0
1540168719.475,29.297,26.855,36.133,34.180,-2.930,0
1540168719.479,25.391,21.973,34.180,31.738,35.156,0
1540168719.483,34.180,22.461,29.785,34.668,47.363,0
1540168719.487,40.527,30.273,29.785,34.668,7.324,0
1540168719.491,41.992,27.344,31.738,42.480,34.668,0
1540168719.495,34.668,20.020,29.297,34.180,49.316,0
1540168719.498,31.738,29.297,31.250,22.461,19.043,0
1540168719.502,37.109,37.598,35.156,30.273,4.883,0
1540168719.506,33.203,30.273,35.645,31.738,36.133,0
1540168719.510,33.203,26.855,33.203,26.855,33.203,0
1540168719.514,35.156,37.598,27.344,29.297,19.531,0
1540168719.518,32.227,40.527,28.809,19.043,43.457,0
1540168719.522,34.180,36.133,33.691,23.438,37.109,0
1540168719.526,36.133,32.715,33.691,30.762,20.020,0
1540168719.530,36.621,31.250,36.621,31.250,37.598,0
1540168719.534,32.227,35.156,39.062,36.621,25.391,0
1540168719.538,35.156,34.180,36.621,27.832,17.090,0
1540168719.541,42.969,31.738,29.785,24.414,45.410,0
1540168719.545,36.133,27.344,32.715,29.297,43.945,0
1540168719.549,27.832,24.414,38.086,31.738,12.695,0
1540168719.553,31.250,31.738,32.227,33.203,35.156,0
1540168719.557,29.297,35.156,30.762,27.832,105.469,0
1540168719.561,16.602,33.203,32.227,13.184,32.715,0
1540168719.565,19.531,36.621,27.344,19.531,4.883,0
1540168719.569,40.527,38.086,26.367,39.551,33.691,0
1540168719.573,45.898,36.621,35.645,38.086,40.039,0
1540168719.577,44.922,34.180,39.062,39.062,58.594,0
1540168719.580,43.457,29.785,32.715,41.992,104.980,0
1540168719.584,21.484,27.344,35.156,36.621,84.473,0
1540168719.588,27.832,28.809,37.109,36.621,-3.418,0
1540168719.592,39.062,28.320,32.227,34.180,-22.461,0
1540168719.596,28.809,27.832,29.785,28.320,53.223,0
1540168719.600,28.320,29.297,26.855,35.156,69.336,0
1540168719.604,24.902,28.320,29.785,40.527,52.734,0
1540168719.608,14.648,26.367,34.668,38.574,80.566,0
1540168719.612,13.184,24.414,33.203,35.645,16.113,0
1540168719.616,14.160,22.461,32.227,31.250,32.227,0
1540168719.620,14.648,19.531,30.762,31.250,99.609,0
1540168719.623,7.324,20.508,29.785,32.715,85.449,0
1540168719.627,7.324,21.973,24.902,34.180,72.266,0
1540168719.631,11.230,19.043,24.902,28.320,37.109,0
1540168719.635,13.672,18.066,29.785,23.438,-7.324,0
1540168719.639,18.066,19.043,30.762,28.320,-1.953,0
1540168719.643,8.789,24.414,34.668,22.949,64.453,0
1540168719.647,5.371,30.762,35.156,20.508,44.434,0
1540168719.651,7.812,33.691,34.180,27.344,47.363,0
1540168719.655,20.508,29.785,34.180,31.738,33.203,0
1540168719.659,15.137,27.344,34.668,32.227,-23.438,0
1540168719.663,15.625,27.344,35.645,22.461,-20.508,0
1540168719.666,23.926,29.297,33.203,22.461,9.766,0
1540168719.670,13.672,30.762,30.273,28.809,29.297,0
1540168719.674,4.395,27.832,29.785,23.438,-24.902,0
1540168719.678,15.625,28.320,29.785,24.414,-0.488,0
1540168719.682,17.090,27.832,32.227,15.137,34.180,0
1540168719.686,17.090,22.461,33.691,20.508,48.340,0
1540168719.690,19.043,19.043,30.762,34.180,44.434,0
1540168719.694,13.184,21.973,24.902,19.043,19.531,0
1540168719.698,20.508,25.879,27.344,21.484,-9.277,0
1540168719.702,20.996,28.809,32.227,30.273,35.156,0
1540168719.705,18.066,28.809,34.668,20.996,58.594,0
1540168719.709,16.113,29.297,32.227,20.996,-1.465,0
1540168719.713,19.531,30.273,32.715,17.578,-68.848,0
1540168719.717,20.996,33.203,33.203,19.531,-41.504,0
1540168719.721,20.508,37.598,31.738,27.344,35.645,0
1540168719.725,20.508,35.156,30.762,26.367,56.641,0
1540168719.729,15.625,36.621,33.203,24.902,119.141,0
1540168719.733,18.066,39.062,35.645,23.438,104.980,0
1540168719.737,22.949,33.691,35.645,22.949,25.879,0
1540168719.741,18.555,35.645,36.133,22.461,27.832,0
1540168719.745,19.043,36.621,36.133,23.926,28.320,0
1540168719.748,16.113,34.668,31.738,19.531,7.324,0
1540168719.752,16.602,33.691,29.297,18.555,26.855,0
1540168719.756,17.578,33.691,28.320,26.855,38.086,0
1540168719.760,10.254,34.180,30.273,24.414,26.367,0
1540168719.764,15.625,31.738,31.250,21.484,8.301,0
1540168719.768,15.137,32.227,27.832,24.902,-14.648,0
1540168719.772,16.602,31.250,28.320,29.297,-30.273,0
1540168719.776,19.531,35.156,31.738,29.785,-16.602,0
1540168719.780,12.695,35.645,32.715,19.531,42.969,0
1540168719.784,13.672,25.879,27.832,19.043,33.203,0
1540168719.788,21.973,27.344,26.367,28.320,18.066,0
1540168719.791,19.531,30.273,32.715,21.484,-9.766,0
1540168719.795,13.672,30.762,33.203,12.695,-25.391,0
1540168719.799,16.113,32.227,34.668,16.113,37.109,0
1540168719.803,19.043,28.320,36.133,22.461,44.922,0
1540168719.807,17.090,23.926,32.715,26.367,41.016,0
1540168719.811,20.508,27.832,36.133,21.973,36.621,0
1540168719.815,24.902,28.320,37.109,20.020,-11.230,0
1540168719.819,27.832,28.809,35.156,34.668,24.414,0
1540168719.823,30.762,30.762,34.668,30.762,49.316,0
